ID_Full	Locus	orig_Locus	ID	Haplotype	type	longest_ATG_ORF_aa	start_gene	genes_spanned	start_nt0	end_nt0	start_KCON_nt0	frame0	end_reason	sequence_bases	noncanonical_bases	alignment_path	regional_reach
HG02622_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02622	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02622_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02622	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9434	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02630_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02630	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02630_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02630	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02647_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02647	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02666_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG02666	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02666_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG02666	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02668_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02668	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02668_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02668	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02698_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02698	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02698_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02698	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02717_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02717	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02723_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02723	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02723_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02723	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02735_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02735	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02735_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02735	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02769_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG02769	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02769_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG02769	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02818_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02818	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02841_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02841	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02886_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02886	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02922_hap1_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02922	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02922_hap2_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02922	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02953_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG02953	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02953_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG02953	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02965_hap2_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02965	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02976_hap1_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02976	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02976_hap2_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02976	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02984_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02984	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG02984_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG02984	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03009_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03009	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03009_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03009	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03017_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03017	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03017_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03017	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03041_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03041	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03050_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03050	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03050_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03050	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03065_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03065	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03098_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03098	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03098_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03098	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03130_hap1_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03130	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03139_hap1_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03139	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03209_hap2_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03209	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03225_hap2_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03225	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03239_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03239	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03239_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03239	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03248_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03248	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03248_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03248	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03270_hap2_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03270	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03369_hap1_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03369	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03452_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03452	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03452_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03452	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03453_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03453	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03453_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03453	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03456_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03456	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03486_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03486	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03486_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03486	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9447	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03516_pat_hprc_r2_v1.1.0_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03516	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03520_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03520	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03540_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03540	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03540_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03540	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03579_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03579	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03654_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03654	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03669_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03669	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03683_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03683	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03683_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03683	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03688_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03688	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03688_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03688	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03704_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03704	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03704_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03704	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9435	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03710_mat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03710	mat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03710_pat_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03710	pat	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03732_h1_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03732	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9445	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03732_h2_HML-2_5p13.3_graph_hgsvc3-2024-02-23-mc-chm13	HML-2_5p13.3	HML-2_5p13.3	HG03732	h2	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
HG03742_hap1_hprc_r2_v1.0.1_HML-2_5p13.3	HML-2_5p13.3	HML-2_5p13.3	HG03742	h1	type2	414	gag	gag	1852	3094	1870	1	stop_codon	9446	0	/cluster/tufts/coffinlab/dworst01/HML2_project/orf_analysis_combined/HML-2_5p13.3/HML-2_5p13.3_all_haplotypes_aligned_type2_KCON.fasta	gag only
