alignment	record	candidate_ID_Full	Source_Identifier	physical_locus	source_path	source_fasta_sha256	exact_alignment_projection	source_available	source_alignment_metrics
21p13_carrier_kcon.aln.fa	NA18970_hap2#c1	NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18970#2#JBKABV010000031.1:10776-18444	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	94b9cd2a638f942fe127e46002acf14aa1ad4ca2e385a59fddb89ddafccee98e	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X95=1X62=7D71=1D1X36=1X48=1X30=1D30=1D4=1X306=202D687=1X333=1X112=1X412=1X16=1X318=1X598=1X538=1D406=1X507=1X524=1X66=1X283=13D156=1D249="", ""matching_bases"": 6191, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18970_hap2#c2	NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA18970#2#CM101487.1:16583-24243	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	b4989a42e1a1e1893492b7f56896207d0f709d71f738d5c7cf585318bd7771b9	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D1134=1X1886=1D1790=13D156=1D249="", ""matching_bases"": 6207, ""mismatching_bases"": 1, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18970_hap2#c2	NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA18970#2#CM101492.1:12454-20114	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	c6c85aadd31915f5c97c1724efb3dee43fed0015724c226756815cef011190fc	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA18970_hap2#c2	NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18970#2#JBKABV010000031.1:10776-18444	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18970_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	94b9cd2a638f942fe127e46002acf14aa1ad4ca2e385a59fddb89ddafccee98e	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X95=1X62=7D71=1D1X36=1X48=1X30=1D30=1D4=1X306=202D687=1X333=1X525=1X16=1X318=1X598=1X538=1D406=1X507=1X524=1X66=1X283=13D156=1D249="", ""matching_bases"": 6192, ""mismatching_bases"": 16, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18971_hap2#c1	NA18971_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA18971#2#CM087290.1:14569-22237	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18971_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	bddd16a450d1da1c54f291c3de32d85516b07c960f02ab0446969ab1cec70742	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA18971_hap2#c1	NA18971_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA18971#2#JBHDWL010000069.1:8658-16330	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18971_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	38db8aed07ff86e77f3c3d87e7463fe2dbfc30117a4326f8e68757979e2fb899	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D1=1X36=1X135=7D71=1D37=1X48=1X28=1X1=1D30=1D41=1X269=206D1428=1X112=1X225=1X861=1X391=1D406=1X741=1X126=1X460=1X53=13D156=1D249="", ""matching_bases"": 6193, ""mismatching_bases"": 15, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18971_hap2#c1	NA18971_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18971#2#JBHDWL010000059.1:13666-21334	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18971_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	672b1a04f63e33f3c4aeaafc4580ffe143e3830c1e5155d9cbc399ab0349f627	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D62=1X109=7D71=1D117=1D30=1D311=202D2482=1X146=1X391=1D1790=13D156=1D249="", ""matching_bases"": 6205, ""mismatching_bases"": 3, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18976_hap2#c1	NA18976_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA18976#2#CM089767.1:12115-19783	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18976_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	6ec3efe0106a5d1ce2663135a5ab49e000375b78204aa87369d6cd1efb02930c	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA18976_hap2#c1	NA18976_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA18976#2#JBHIJP010000059.1:10810-18478	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18976_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	a127ce930b2fb2c7ddef529500f60c67a055907ee60b3ff96964a83d3ed762a5	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D1=1X36=1X135=7D71=1D37=1X48=1X28=1D1=1X10=1X19=1D41=1X269=202D627=1X800=1X112=1X225=1X1253=1D406=1X741=1X126=1X460=1X53=13D156=1D249="", ""matching_bases"": 6193, ""mismatching_bases"": 15, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18976_hap2#c1	NA18976_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18976#2#JBHIJP010000065.1:10155-17822	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18976_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	93a79c22caa99016b0a59705ed22c25a524482e9a0ce29b9b1862fe56574ad7e	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6568, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D1=1X36=1X135=7D71=1X114=1D1=1X10=1X19=1D311=202D88=1X259=1X278=1X704=1X95=1X45=1X292=1X506=1X207=1X538=1D406=1X507=1X276=1X47=1X35=1X514=13D80=1X75=1D249="", ""matching_bases"": 6188, ""mismatching_bases"": 20, ""query_inserted_bases"": 0, ""omitted_source_bases"": 260, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c1	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA18982#1#CM101428.1:12895-20563	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	0bb3d7ed67c41e4ee2872ce9d4af002c85fd4e84c1bb12a1485a1798f92666f9	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c1	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA18982#1#CM101425.1:15299-22963	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	250ae3e8d02a951059ecc61714e059b5bb674d23ecc8cbaed68303a5358f2403	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D36=1X72=1X62=7D71=1X103=1X12=1D30=1D311=199D54=1X83=1X18=1X129=1X21=1X300=1X296=1X113=1X525=1X934=1X431=1X106=1D413=1X500=1X360=1X65=1X97=1X66=1X229=1X53=13D156=1D249="", ""matching_bases"": 6186, ""mismatching_bases"": 22, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c1	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18982#1#CM101426.1:2962034-2969694	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	6fa9dd4a3f317aa7dd30ab88cb2b201de14f03102784f8fc67ee645364869dfd	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X95=1X62=7D71=1D1X36=1X48=1X30=1D30=1D4=1X306=194D687=1X333=1X112=1X412=1X16=1X318=1X598=1X538=1D406=1X507=1X524=1X66=1X283=13D156=1D249="", ""matching_bases"": 6191, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c2	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA18982#1#CM101428.1:12895-20563	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	0bb3d7ed67c41e4ee2872ce9d4af002c85fd4e84c1bb12a1485a1798f92666f9	0	1	"[{""query_start"": 0, ""query_end"": 6204, ""query_bases"": 6204, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D36=1X72=1X62=7D71=2D103=1X12=1D30=1D305=205D57=1X83=1X18=1X129=1X21=1X300=1X296=1X113=1X525=1X934=1X431=1X106=1D413=1X500=1X360=1X65=1X97=1X66=1X229=1X53=13D156=1D249="", ""matching_bases"": 6183, ""mismatching_bases"": 21, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c2	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA18982#1#CM101425.1:15299-22963	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	250ae3e8d02a951059ecc61714e059b5bb674d23ecc8cbaed68303a5358f2403	1	1	"[{""query_start"": 0, ""query_end"": 6204, ""query_bases"": 6204, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D116=1D30=1D305=202D3024=1D1790=13D156=1D249="", ""matching_bases"": 6204, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c2	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18982#1#CM101426.1:2962034-2969694	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	6fa9dd4a3f317aa7dd30ab88cb2b201de14f03102784f8fc67ee645364869dfd	0	1	"[{""query_start"": 0, ""query_end"": 6204, ""query_bases"": 6204, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X22=1X135=7D70=2D37=1X48=1X17=1X12=1D30=1D4=1X300=197D57=1X83=1X18=1X129=1X21=1X300=1X76=1X219=1X226=1X429=1X318=1X1030=1X106=1D406=1X6=1X861=1X65=1X394=1X53=13D156=1D249="", ""matching_bases"": 6181, ""mismatching_bases"": 23, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c3	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA18982#1#CM101428.1:12895-20563	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	0bb3d7ed67c41e4ee2872ce9d4af002c85fd4e84c1bb12a1485a1798f92666f9	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X95=1X62=7D71=1D1X36=1X48=1X30=1D30=1D4=1X306=202D687=1X333=1X112=1X412=1X16=1X318=1X598=1X538=1D406=1X507=1X524=1X66=1X283=13D156=1D249="", ""matching_bases"": 6191, ""mismatching_bases"": 17, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c3	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA18982#1#CM101425.1:15299-22963	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	250ae3e8d02a951059ecc61714e059b5bb674d23ecc8cbaed68303a5358f2403	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X22=1X135=7D71=1X36=1X48=1X17=1X12=1D30=1D4=1X306=199D54=1X83=1X18=1X129=1X21=1X300=1X76=1X219=1X226=1X429=1X318=1X1030=1X106=1D406=1X6=1X861=1X65=1X394=1X53=13D156=1D249="", ""matching_bases"": 6184, ""mismatching_bases"": 24, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA18982_hap1#c3	NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA18982#1#CM101426.1:2962034-2969694	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	6fa9dd4a3f317aa7dd30ab88cb2b201de14f03102784f8fc67ee645364869dfd	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA18982_hap2	NA18982_hap2_hprc_r2_v1.0.1_HML-2_21p13	NA18982#2#CM101464.1:15213-22885	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA18982_hap2_hprc_r2_v1.0.1_HML-2_21p13.fa	ed3d25979bb955d5a7c158730847a99b16c7916fd25ec8b661e4da585c64d619	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D311=206D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c1	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA19087#2#CM087714.1:16466-24134	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	1340bb6a0592c0cafe0a171964ee4990d432958f33818f6a527be8daabb2e31a	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c1	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA19087#2#CM087715.1:15778-23450	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	330aecfb5ee830d7550bab601abd03ef2dcfa64d90329c51829bed2798d419a3	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D1=1X13=1X22=1X135=7D71=1D117=1D30=1D311=206D3021=1D1790=13D156=1D249="", ""matching_bases"": 6205, ""mismatching_bases"": 3, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c1	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA19087#2#JBHDXQ010000055.1:12751-20427	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	ab5bc77a85b1d1bd34b0445e54cce39ac74822e823af48bc0a234a6943b54de4	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D1=1X13=1X22=1X135=7D71=1D117=1D30=1D311=210D1558=1X1462=1D264=1X1525=13D156=1D249="", ""matching_bases"": 6203, ""mismatching_bases"": 5, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c1	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4	NA19087#2#JBHDXQ010000056.1:12819-20491	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4.fa	04318249dc177c83ae74a9e9be76d38d53e7bb8f502c7e0524046cb0e884d593	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X9=23D13=1X95=1X62=7D71=1D1X114=1D1=1X30=1D311=206D1021=1X406=1X118=1X219=1X714=1X538=1D406=1X507=1X360=1X163=1X66=1X283=13D156=1D249="", ""matching_bases"": 6193, ""mismatching_bases"": 15, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA19087#2#CM087714.1:16466-24134	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	1340bb6a0592c0cafe0a171964ee4990d432958f33818f6a527be8daabb2e31a	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D15=1X22=1X135=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6206, ""mismatching_bases"": 2, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA19087#2#CM087715.1:15778-23450	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	330aecfb5ee830d7550bab601abd03ef2dcfa64d90329c51829bed2798d419a3	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D311=206D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3	NA19087#2#JBHDXQ010000055.1:12751-20427	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt3.fa	ab5bc77a85b1d1bd34b0445e54cce39ac74822e823af48bc0a234a6943b54de4	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6577, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D26=23D174=7D71=1D117=1D30=1D311=210D1558=1X1462=1D264=1X1525=13D156=1D249="", ""matching_bases"": 6206, ""mismatching_bases"": 2, ""query_inserted_bases"": 0, ""omitted_source_bases"": 269, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19087_hap2#c2	NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4	NA19087#2#JBHDXQ010000056.1:12819-20491	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19087_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt4.fa	04318249dc177c83ae74a9e9be76d38d53e7bb8f502c7e0524046cb0e884d593	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6573, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D18=1X7=23D38=1X72=1X62=7D71=1D1X114=1D1=1X30=1D311=206D1021=1X406=1X118=1X219=1X714=1X538=1D406=1X507=1X360=1X163=1X66=1X283=13D156=1D249="", ""matching_bases"": 6193, ""mismatching_bases"": 15, ""query_inserted_bases"": 0, ""omitted_source_bases"": 265, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19185_hap1#c1	NA19185_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA19185#1#CM087730.1:11903-19563	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19185_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	4da9bbdb7c54696b4f226c30ad0eef8307679465bd9aa44d166ed8febb83c9f4	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6561, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=194D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 253, ""exact"": 1}]"
21p13_carrier_kcon.aln.fa	NA19185_hap1#c1	NA19185_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2	NA19185#1#JBHDXR010000052.1:14922-22586	HML-2_21p13	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19185_hap1_hprc_r2_v1.0.1_HML-2_21p13_alt2.fa	37a4eebb0b4b8fc8f9dc0431d90423e6352663fe26211123941930e6e0fbff41	0	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6565, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D13=1X52=1X105=7D71=1D37=1X48=1X30=1D30=1D4=1X306=198D244=1X442=1X188=1X597=1X89=1X318=1X248=1X617=1X270=1D1275=1X514=13D156=1D105=1X67=1X30=1X9=1X12=1X21="", ""matching_bases"": 6189, ""mismatching_bases"": 19, ""query_inserted_bases"": 0, ""omitted_source_bases"": 257, ""exact"": 0}]"
21p13_carrier_kcon.aln.fa	NA19185_hap2#c1	NA19185_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1	NA19185#2#CM087748.1:22135-29803	HML-2_acro_type2	historical_source/Documents/HML2_project_data/processed_loci/HML-2_21p13/NA19185_hap2_hprc_r2_v1.0.1_HML-2_21p13_alt1.fa	7b724df82e4ce7d8db4004b942fa0e1a1a954412adee5c2c07fd63960e70a0bb	1	1	"[{""query_start"": 0, ""query_end"": 6208, ""query_bases"": 6208, ""source_start"": 100, ""source_end"": 6569, ""strand"": ""+"", ""cigar"": ""203=2D12=1D48=8D28=23D172=7D71=1D117=1D30=1D311=202D3021=1D1790=13D156=1D249="", ""matching_bases"": 6208, ""mismatching_bases"": 0, ""query_inserted_bases"": 0, ""omitted_source_bases"": 261, ""exact"": 1}]"
