region	replicate	focal_tip	nearest_loci	nearest_distance
pol	255	4q35.2_hg38__hap1__n83	21p13	0.0006274273249692042
pol	256	19p12c__hap1__n156	22q11.21	0.009570379070527239
pol	256	10q24.2__hap1__n127	5p13.3	0.013841414968159835
pol	256	4q35.2_hg38__hap1__n83	21p13	0.0021719032251449957
pol	257	19p12c__hap1__n156	8q11.23_new	0.006449165288358927
pol	257	10q24.2__hap1__n127	6q14.1	0.01152279252559536
pol	257	4q35.2_hg38__hap1__n83	15p13a	0.001241527086397999
pol	258	19p12c__hap1__n156	22q11.21	0.006488213233513213
pol	258	10q24.2__hap1__n127	6q14.1	0.013400969228469443
pol	258	4q35.2_hg38__hap1__n83	15p13a	0.0018432862457389565
pol	259	19p12c__hap1__n156	22q11.21	0.004678431264274599
pol	259	10q24.2__hap1__n127	8q11.23_new	0.010892428671643738
pol	259	4q35.2_hg38__hap1__n83	21p13	0.0009048753824250563
pol	260	19p12c__hap1__n156	22q11.21	0.005285697007518311
pol	260	10q24.2__hap1__n127	6q14.1	0.011366190644333399
pol	260	4q35.2_hg38__hap1__n83	15p13a	0.0022877625350319897
pol	261	19p12c__hap1__n156	3q27.2	0.007069938952936359
pol	261	10q24.2__hap1__n127	5p13.3	0.01570533094492086
pol	261	4q35.2_hg38__hap1__n83	21p13	0.0016868517449689646
pol	262	19p12c__hap1__n156	3q27.2	0.008330269142713204
pol	262	10q24.2__hap1__n127	6q14.1	0.011309739413397385
pol	262	4q35.2_hg38__hap1__n83	21p13	0.0003398304434162752
pol	263	19p12c__hap1__n156	6q14.1	0.008863684797756182
pol	263	10q24.2__hap1__n127	5p13.3	0.018409797292771538
pol	263	4q35.2_hg38__hap1__n83	21p13	0.0013052211651707057
pol	264	19p12c__hap1__n156	3q27.2	0.009789661398550422
pol	264	10q24.2__hap1__n127	5p13.3	0.017352933832458405
pol	264	4q35.2_hg38__hap1__n83	21p13	0.001626924563095579
pol	265	19p12c__hap1__n156	3q27.2	0.007741448772529679
pol	265	10q24.2__hap1__n127	19p12c	0.014984621302665934
pol	265	4q35.2_hg38__hap1__n83	21p13	0.000579187679164872
pol	266	19p12c__hap1__n156	3q27.2	0.007663335993505388
pol	266	10q24.2__hap1__n127	6q14.1	0.01185578500728335
pol	266	4q35.2_hg38__hap1__n83	15p13a	0.00166333519921609
pol	267	19p12c__hap1__n156	3q13.2	0.00699906849171481
pol	267	10q24.2__hap1__n127	6q14.1	0.012020786477797564
pol	267	4q35.2_hg38__hap1__n83	15p13a	0.000555966245995014
pol	268	19p12c__hap1__n156	6q14.1	0.008838821690489412
pol	268	10q24.2__hap1__n127	19q12	0.014280738425441086
pol	268	4q35.2_hg38__hap1__n83	4p16.3a	0.0022149697819130523
pol	269	19p12c__hap1__n156	22q11.21	0.00555391127901359
pol	269	10q24.2__hap1__n127	6q14.1	0.013223218630774532
pol	269	4q35.2_hg38__hap1__n83	21p13	0.000940581739527685
pol	270	19p12c__hap1__n156	22q11.21	0.010315052818097019
pol	270	10q24.2__hap1__n127	5p13.3	0.014169564605533664
pol	270	4q35.2_hg38__hap1__n83	21p13	0.0010878519831314312
pol	271	19p12c__hap1__n156	3q27.2	0.008007586669856417
pol	271	10q24.2__hap1__n127	3q27.2	0.013640427458165598
pol	271	4q35.2_hg38__hap1__n83	15p13a	0.0009463068360366436
pol	272	19p12c__hap1__n156	6q14.1	0.007183803185347542
pol	272	10q24.2__hap1__n127	7p22.1	0.011256898688863308
pol	272	4q35.2_hg38__hap1__n83	15p13a	0.0009034380175302684
pol	273	19p12c__hap1__n156	6q14.1	0.009177135599088775
pol	273	10q24.2__hap1__n127	6q14.1	0.010679709796076443
pol	273	4q35.2_hg38__hap1__n83	15p13a	0.0013233358193787126
pol	274	19p12c__hap1__n156	6q14.1	0.009085972573271858
pol	274	10q24.2__hap1__n127	6q14.1	0.014700571735583957
pol	274	4q35.2_hg38__hap1__n83	15p13a	0.0017825309297610226
pol	275	19p12c__hap1__n156	6q14.1	0.010542212820342779
pol	275	10q24.2__hap1__n127	6q14.1	0.013069780344446377
pol	275	4q35.2_hg38__hap1__n83	15p13a	0.0007303890914673108
pol	276	19p12c__hap1__n156	22q11.21	0.0074815943038417584
pol	276	10q24.2__hap1__n127	6q14.1	0.014472035998540942
pol	276	4q35.2_hg38__hap1__n83	21p13	0.0018803927228378467
pol	277	19p12c__hap1__n156	22q11.21	0.004837401983334827
pol	277	10q24.2__hap1__n127	6q14.1	0.009808903875047088
pol	277	4q35.2_hg38__hap1__n83	15p13a	0.0018264576010392011
pol	278	19p12c__hap1__n156	22q11.21	0.008462338144375053
pol	278	10q24.2__hap1__n127	5p13.3	0.012122037693700266
pol	278	4q35.2_hg38__hap1__n83	21p13	0.001147242420208916
pol	279	19p12c__hap1__n156	22q11.21	0.006506076704373166
pol	279	10q24.2__hap1__n127	6q14.1	0.011742321345194994
pol	279	4q35.2_hg38__hap1__n83	21p13	0.0013771916019955366
pol	280	19p12c__hap1__n156	6q14.1	0.00762350168662364
pol	280	10q24.2__hap1__n127	6q14.1	0.009972276662014628
pol	280	4q35.2_hg38__hap1__n83	15p13a	0.0011830776554167949
pol	281	19p12c__hap1__n156	22q11.21	0.006998221986245161
pol	281	10q24.2__hap1__n127	5p13.3	0.009328217753459211
pol	281	4q35.2_hg38__hap1__n83	21p13	0.0018513436816137707
pol	282	19p12c__hap1__n156	22q11.21	0.00791124789713317
pol	282	10q24.2__hap1__n127	5p13.3	0.01414740739950756
pol	282	4q35.2_hg38__hap1__n83	21p13	0.0010580078800465423
pol	283	19p12c__hap1__n156	22q11.21	0.008585074471504361
pol	283	10q24.2__hap1__n127	5p13.3	0.01266389930134003
pol	283	4q35.2_hg38__hap1__n83	15p13a	0.0016385896255247043
pol	284	19p12c__hap1__n156	22q11.21	0.0080456449736022
pol	284	10q24.2__hap1__n127	19q12	0.012488450059084031
pol	284	4q35.2_hg38__hap1__n83	15p13a	0.0007137385929685061
pol	285	19p12c__hap1__n156	22q11.21	0.007286453712384599
pol	285	10q24.2__hap1__n127	6q14.1	0.011156281624409082
pol	285	4q35.2_hg38__hap1__n83	15p13a	0.0009920406804199977
pol	286	19p12c__hap1__n156	22q11.21	0.0061443370651606075
pol	286	10q24.2__hap1__n127	22q11.21	0.011706622380695631
pol	286	4q35.2_hg38__hap1__n83	15p13a;22p13	0.001558952646115934
pol	287	19p12c__hap1__n156	3q27.2	0.005593497749987778
pol	287	10q24.2__hap1__n127	11q22.1	0.011910447252028422
pol	287	4q35.2_hg38__hap1__n83	15p13a	0.0015666783431714862
pol	288	19p12c__hap1__n156	10p12.1	0.008128313859998574
pol	288	10q24.2__hap1__n127	5p13.3	0.010841657194528582
pol	288	4q35.2_hg38__hap1__n83	21p13	0.0010536291866897057
pol	289	19p12c__hap1__n156	3q13.2	0.007618801348727402
pol	289	10q24.2__hap1__n127	12q14.1	0.012297841617697744
pol	289	4q35.2_hg38__hap1__n83	15p13a	0.0015228934065942626
pol	290	19p12c__hap1__n156	3q13.2	0.009360276268418115
pol	290	10q24.2__hap1__n127	5p13.3	0.012681219574142925
pol	290	4q35.2_hg38__hap1__n83	21p13	0.001324898543445377
pol	291	19p12c__hap1__n156	3q27.2	0.006651298317810426
pol	291	10q24.2__hap1__n127	3q27.2	0.013806826266871138
pol	291	4q35.2_hg38__hap1__n83	21p13	0.0016047357262626363
pol	292	19p12c__hap1__n156	3q27.2	0.00743784177019575
pol	292	10q24.2__hap1__n127	3q27.2	0.0130238229862779
pol	292	4q35.2_hg38__hap1__n83	15p13a	0.0012362030612315597
pol	293	19p12c__hap1__n156	6q14.1	0.008686352860269211
pol	293	10q24.2__hap1__n127	5p13.3	0.014903203892833635
pol	293	4q35.2_hg38__hap1__n83	15p13a	0.0011292538924742301
pol	294	19p12c__hap1__n156	6q14.1	0.009563554908513457
pol	294	10q24.2__hap1__n127	6q14.1	0.011782132966759694
pol	294	4q35.2_hg38__hap1__n83	21p13	0.0015730152006701303
pol	295	19p12c__hap1__n156	22q11.21	0.0075261827457054585
pol	295	10q24.2__hap1__n127	6q14.1	0.013645332577215171
pol	295	4q35.2_hg38__hap1__n83	15p13a	0.000676806503744555
pol	296	19p12c__hap1__n156	8q11.23_new	0.010253563998388504
pol	296	10q24.2__hap1__n127	19q12	0.012891024767988634
pol	296	4q35.2_hg38__hap1__n83	21p13	0.0010473640409427165
pol	297	19p12c__hap1__n156	22q11.21	0.011002859113091146
pol	297	10q24.2__hap1__n127	5p13.3	0.018012097813591428
pol	297	4q35.2_hg38__hap1__n83	21p13	0.0008713171017664945
pol	298	19p12c__hap1__n156	22q11.21	0.006514617326155117
pol	298	10q24.2__hap1__n127	6q14.1	0.01209377150892149
pol	298	4q35.2_hg38__hap1__n83	4p16.3a	0.0009725608651295486
pol	299	19p12c__hap1__n156	22q11.21	0.005930696032676493
pol	299	10q24.2__hap1__n127	5p13.3	0.01177534664949458
pol	299	4q35.2_hg38__hap1__n83	21p13	0.0012537516134159404
pol	300	19p12c__hap1__n156	5q33.3	0.008080172334126364
pol	300	10q24.2__hap1__n127	5p13.3	0.012103730717366937
pol	300	4q35.2_hg38__hap1__n83	21p13	0.001503159084408727
pol	301	19p12c__hap1__n156	3q27.2	0.014137806458137087
pol	301	10q24.2__hap1__n127	5p13.3	0.01027722750562689
pol	301	4q35.2_hg38__hap1__n83	15p13a	0.0004944427803539389
pol	302	19p12c__hap1__n156	6q14.1	0.010359266033656233
pol	302	10q24.2__hap1__n127	19q12	0.011470691880445066
pol	302	4q35.2_hg38__hap1__n83	15p13a	3.916787181468956e-05
pol	303	19p12c__hap1__n156	8q11.23_new	0.007335852881152358
pol	303	10q24.2__hap1__n127	19q12	0.014847095402620636
pol	303	4q35.2_hg38__hap1__n83	15p13a	0.0009389170874102015
pol	304	19p12c__hap1__n156	22q11.21	0.006300516180309501
pol	304	10q24.2__hap1__n127	19q12	0.008645854130177908
pol	304	4q35.2_hg38__hap1__n83	15p13a	0.0008483332704254942
pol	305	19p12c__hap1__n156	22q11.21	0.008482339221584116
pol	305	10q24.2__hap1__n127	5p13.3	0.014073214164199013
pol	305	4q35.2_hg38__hap1__n83	15p13a	0.0008777088397428981
pol	306	19p12c__hap1__n156	3q13.2	0.007121250837335393
pol	306	10q24.2__hap1__n127	6q14.1	0.013145044494380326
pol	306	4q35.2_hg38__hap1__n83	15p13a	0.0013311001632938316
pol	307	19p12c__hap1__n156	22q11.21	0.004926438069468423
pol	307	10q24.2__hap1__n127	5p13.3	0.013738117765392016
pol	307	4q35.2_hg38__hap1__n83	15p13a	0.0021854387887303497
pol	308	19p12c__hap1__n156	6q14.1	0.013345706788724696
pol	308	10q24.2__hap1__n127	5p13.3	0.012531262971344416
pol	308	4q35.2_hg38__hap1__n83	15p13a	0.0018415592657345728
pol	309	19p12c__hap1__n156	22q11.21	0.008246935450915295
pol	309	10q24.2__hap1__n127	6q14.1	0.012975442769269246
pol	309	4q35.2_hg38__hap1__n83	4p16.3a	0.0022739851510931164
pol	310	19p12c__hap1__n156	6q14.1	0.009293526619253013
pol	310	10q24.2__hap1__n127	6q14.1	0.015163363384060182
pol	310	4q35.2_hg38__hap1__n83	21p13	0.0016377111055248667
pol	311	19p12c__hap1__n156	22q11.21	0.004177744034677744
pol	311	10q24.2__hap1__n127	11q22.1	0.007271259923805431
pol	311	4q35.2_hg38__hap1__n83	15p13a	0.0012635943069653835
pol	312	19p12c__hap1__n156	8q11.23_new	0.00989235642340337
pol	312	10q24.2__hap1__n127	6q14.1	0.012073998962396214
pol	312	4q35.2_hg38__hap1__n83	21p13	0.0010623753062207753
pol	313	19p12c__hap1__n156	22q11.21	0.00514595046502209
pol	313	10q24.2__hap1__n127	6q14.1	0.014171985425035932
pol	313	4q35.2_hg38__hap1__n83	15p13a	0.002477649472360767
pol	314	19p12c__hap1__n156	1q22	0.006825918895419206
pol	314	10q24.2__hap1__n127	6q14.1	0.015254726680663834
pol	314	4q35.2_hg38__hap1__n83	15p13a	0.0006979456958599445
pol	315	19p12c__hap1__n156	22q11.21	0.008413727099817792
pol	315	10q24.2__hap1__n127	5p13.3	0.013405079179167674
pol	315	4q35.2_hg38__hap1__n83	15p13a	0.0010323558353786122
pol	316	19p12c__hap1__n156	22q11.21	0.007888125178251108
pol	316	10q24.2__hap1__n127	3q27.2	0.01123914039642642
pol	316	4q35.2_hg38__hap1__n83	21p13	0.0009214583839996515
pol	317	19p12c__hap1__n156	22q11.21	0.00703317768681923
pol	317	10q24.2__hap1__n127	22q11.21	0.011339851667142747
pol	317	4q35.2_hg38__hap1__n83	21p13	0.0003287856802954431
pol	318	19p12c__hap1__n156	6q14.1	0.012314618423733081
pol	318	10q24.2__hap1__n127	5p13.3	0.013106431708169103
pol	318	4q35.2_hg38__hap1__n83	15p13a	0.001771629436716389
pol	319	19p12c__hap1__n156	22q11.21	0.006278783204922882
pol	319	10q24.2__hap1__n127	5p13.3	0.013660769622131206
pol	319	4q35.2_hg38__hap1__n83	15p13a	0.000561208817459434
pol	320	19p12c__hap1__n156	11q22.1	0.010911171332297484
pol	320	10q24.2__hap1__n127	6q14.1	0.012996298277250176
pol	320	4q35.2_hg38__hap1__n83	4p16.3a	0.0014445753052901161
pol	321	19p12c__hap1__n156	3q27.2	0.007607590374625939
pol	321	10q24.2__hap1__n127	6q14.1	0.011535254795921705
pol	321	4q35.2_hg38__hap1__n83	21p13	0.00039849605804863353
pol	322	19p12c__hap1__n156	3q27.2	0.005625774909951625
pol	322	10q24.2__hap1__n127	5p13.3	0.011060196218023812
pol	322	4q35.2_hg38__hap1__n83	22p13	0.0009042374117005092
pol	323	19p12c__hap1__n156	22q11.21	0.00635135109155636
pol	323	10q24.2__hap1__n127	6q14.1	0.007856762934536892
pol	323	4q35.2_hg38__hap1__n83	21p13	0.0002882529226074307
pol	324	19p12c__hap1__n156	8q11.23_new	0.008165031493648882
pol	324	10q24.2__hap1__n127	5p13.3	0.014391764751091234
pol	324	4q35.2_hg38__hap1__n83	15p13a	0.0010241543901024705
pol	325	19p12c__hap1__n156	10p12.1	0.007245922146315326
pol	325	10q24.2__hap1__n127	19q12	0.012444724400976933
pol	325	4q35.2_hg38__hap1__n83	22p13	0.0015721406344034114
pol	326	19p12c__hap1__n156	22q11.21	0.008445053027790632
pol	326	10q24.2__hap1__n127	6q14.1	0.011191988236965936
pol	326	4q35.2_hg38__hap1__n83	22p13	0.0007293782982742414
pol	327	19p12c__hap1__n156	3q27.2	0.007438417022117937
pol	327	10q24.2__hap1__n127	3q27.2	0.011752733322293173
pol	327	4q35.2_hg38__hap1__n83	15p13a	0.001064040672577836
pol	328	19p12c__hap1__n156	3q27.2	0.007784356601276444
pol	328	10q24.2__hap1__n127	5p13.3	0.010355463191824503
pol	328	4q35.2_hg38__hap1__n83	15p13a	0.0010203580565622677
pol	329	19p12c__hap1__n156	22q11.21	0.007321507004403696
pol	329	10q24.2__hap1__n127	8q11.23_new	0.007986338134473563
pol	329	4q35.2_hg38__hap1__n83	15p13a	0.0014669598386211277
pol	330	19p12c__hap1__n156	5q33.3	0.007278633736126382
pol	330	10q24.2__hap1__n127	5p13.3	0.012880584855487171
pol	330	4q35.2_hg38__hap1__n83	21p13	0.00036387619820743566
pol	331	19p12c__hap1__n156	3q27.2	0.006202452021947655
pol	331	10q24.2__hap1__n127	6q14.1	0.012106586132675158
pol	331	4q35.2_hg38__hap1__n83	15p13a	0.0022127368422111063
pol	332	19p12c__hap1__n156	6q14.1	0.009503948439756788
pol	332	10q24.2__hap1__n127	6q14.1	0.011424287545251311
pol	332	4q35.2_hg38__hap1__n83	22p13	0.0009837865230596377
pol	333	19p12c__hap1__n156	22q11.21	0.008338983629057705
pol	333	10q24.2__hap1__n127	6q14.1	0.010235183980468306
pol	333	4q35.2_hg38__hap1__n83	21p13	0.0011253155255826625
pol	334	19p12c__hap1__n156	6q14.1	0.004577315081420631
pol	334	10q24.2__hap1__n127	6q14.1	0.009929161749204385
pol	334	4q35.2_hg38__hap1__n83	15p13a	0.0006416515711532289
pol	335	19p12c__hap1__n156	22q11.21	0.007405234401304438
pol	335	10q24.2__hap1__n127	6q14.1	0.015036898306909676
pol	335	4q35.2_hg38__hap1__n83	21p13	0.0008506163564271155
pol	336	19p12c__hap1__n156	22q11.21	0.005581904384215366
pol	336	10q24.2__hap1__n127	6q14.1	0.012866621159386318
pol	336	4q35.2_hg38__hap1__n83	15p13a	0.001521437557240428
pol	337	19p12c__hap1__n156	22q11.21	0.003982578353389849
pol	337	10q24.2__hap1__n127	22q11.21	0.014584996889043716
pol	337	4q35.2_hg38__hap1__n83	21p13	0.0031821609432778966
pol	338	19p12c__hap1__n156	22q11.21	0.005366188099706363
pol	338	10q24.2__hap1__n127	5p13.3	0.01122207470446102
pol	338	4q35.2_hg38__hap1__n83	22p13	0.0016242834491264554
pol	339	19p12c__hap1__n156	22q11.21	0.007439164872715691
pol	339	10q24.2__hap1__n127	5p13.3	0.009103196317454956
pol	339	4q35.2_hg38__hap1__n83	15p13a	0.0011466038519428665
pol	340	19p12c__hap1__n156	6q14.1	0.010318614230941077
pol	340	10q24.2__hap1__n127	5p13.3	0.01651029693011836
pol	340	4q35.2_hg38__hap1__n83	22p13	0.0015868420971714078
pol	341	19p12c__hap1__n156	22q11.21	0.00855565165794968
pol	341	10q24.2__hap1__n127	5p13.3	0.015921392602061733
pol	341	4q35.2_hg38__hap1__n83	15p13a	0.0011361319714413703
pol	342	19p12c__hap1__n156	22q11.21	0.005048204259180545
pol	342	10q24.2__hap1__n127	6q14.1	0.00990195044384173
pol	342	4q35.2_hg38__hap1__n83	4p16.3a	0.0007296608237084001
pol	343	19p12c__hap1__n156	3q27.2	0.00951892426583173
pol	343	10q24.2__hap1__n127	5p13.3	0.012878766775618774
pol	343	4q35.2_hg38__hap1__n83	15p13a	0.0008315475240868384
pol	344	19p12c__hap1__n156	11q22.1	0.00760437970432113
pol	344	10q24.2__hap1__n127	3q27.2	0.008845723107503587
pol	344	4q35.2_hg38__hap1__n83	15p13a;22p13	0.00036515091414912604
pol	345	19p12c__hap1__n156	22q11.21	0.006873731965112384
pol	345	10q24.2__hap1__n127	6q14.1	0.012668776789475217
pol	345	4q35.2_hg38__hap1__n83	15p13a	0.0014940166565292692
pol	346	19p12c__hap1__n156	22q11.21	0.005934901164121983
pol	346	10q24.2__hap1__n127	22q11.21	0.012686157639619642
pol	346	4q35.2_hg38__hap1__n83	21p13	0.0015386308691681116
pol	347	19p12c__hap1__n156	6q14.1	0.006566394163903502
pol	347	10q24.2__hap1__n127	6q14.1	0.010315316125135296
pol	347	4q35.2_hg38__hap1__n83	15p13a	0.0020931411083215806
pol	348	19p12c__hap1__n156	8q11.23_new	0.008688364855827973
pol	348	10q24.2__hap1__n127	6q14.1	0.012064394030347737
pol	348	4q35.2_hg38__hap1__n83	15p13a	0.0015549437563879762
pol	349	19p12c__hap1__n156	3q27.2	0.007979190765334956
pol	349	10q24.2__hap1__n127	5p13.3	0.012201814345716586
pol	349	4q35.2_hg38__hap1__n83	15p13a;21p13;22p13	0.0012149373091410384
pol	350	19p12c__hap1__n156	22q11.21	0.005707816862404322
pol	350	10q24.2__hap1__n127	19q12	0.01160402878303723
pol	350	4q35.2_hg38__hap1__n83	21p13	0.003024076275007344
pol	351	19p12c__hap1__n156	3q27.2	0.00543795859814074
pol	351	10q24.2__hap1__n127	6q14.1	0.006247466266551223
pol	351	4q35.2_hg38__hap1__n83	15p13a	0.0019466366724531017
pol	352	19p12c__hap1__n156	3q27.2	0.007552236429550212
pol	352	10q24.2__hap1__n127	6q14.1	0.012340087479972653
pol	352	4q35.2_hg38__hap1__n83	4p16.3a	0.0020526902993432267
pol	353	19p12c__hap1__n156	6q14.1	0.006744133032479612
pol	353	10q24.2__hap1__n127	6q14.1	0.014690571958511483
pol	353	4q35.2_hg38__hap1__n83	15p13a	0.0007184380254543349
pol	354	19p12c__hap1__n156	10p12.1	0.010830241599928087
pol	354	10q24.2__hap1__n127	6q14.1	0.014077530601128561
pol	354	4q35.2_hg38__hap1__n83	4p16.3a	0.0014967753940853257
pol	355	19p12c__hap1__n156	6q14.1	0.007945934924021816
pol	355	10q24.2__hap1__n127	5p13.3	0.01240070806731389
pol	355	4q35.2_hg38__hap1__n83	21p13	0.0023924096067779385
pol	356	19p12c__hap1__n156	22q11.21	0.006559090594791851
pol	356	10q24.2__hap1__n127	6q14.1	0.011218891773423724
pol	356	4q35.2_hg38__hap1__n83	15p13a	0.0010243191040972474
pol	357	19p12c__hap1__n156	6q14.1	0.009359379591220091
pol	357	10q24.2__hap1__n127	19p12c	0.016327174391266804
pol	357	4q35.2_hg38__hap1__n83	15p13a	0.0017622930388751998
pol	358	19p12c__hap1__n156	22q11.21	0.006000691723054283
pol	358	10q24.2__hap1__n127	6q14.1	0.012492667318169712
pol	358	4q35.2_hg38__hap1__n83	15p13a	0.0011013392836052363
pol	359	19p12c__hap1__n156	3q27.2	0.005880279692331814
pol	359	10q24.2__hap1__n127	5p13.3	0.011332571232757632
pol	359	4q35.2_hg38__hap1__n83	15p13a	0.002233646555837847
pol	360	19p12c__hap1__n156	5q33.3	0.008818292370684924
pol	360	10q24.2__hap1__n127	6q14.1	0.013338130706613155
pol	360	4q35.2_hg38__hap1__n83	21p13	0.0011441418993592134
pol	361	19p12c__hap1__n156	3q27.2	0.009426962311391101
pol	361	10q24.2__hap1__n127	3q27.2	0.012811355131282192
pol	361	4q35.2_hg38__hap1__n83	21p13	0.0026265401823715034
pol	362	19p12c__hap1__n156	6q14.1	0.01043654497311971
pol	362	10q24.2__hap1__n127	5p13.3	0.014435881634391884
pol	362	4q35.2_hg38__hap1__n83	22p13	0.0005905765050395959
pol	363	19p12c__hap1__n156	22q11.21	0.0070785828579761735
pol	363	10q24.2__hap1__n127	5p13.3	0.01371327778165232
pol	363	4q35.2_hg38__hap1__n83	15p13a	0.0017612350779021013
pol	364	19p12c__hap1__n156	22q11.21	0.009478940255127058
pol	364	10q24.2__hap1__n127	6q14.1	0.010498275733470293
pol	364	4q35.2_hg38__hap1__n83	15p13a	0.0035933925767263203
pol	365	19p12c__hap1__n156	22q11.21	0.009862076754423665
pol	365	10q24.2__hap1__n127	6q14.1	0.013721941555740014
pol	365	4q35.2_hg38__hap1__n83	21p13	0.0018619544671161156
pol	366	19p12c__hap1__n156	6q14.1	0.008935934778804326
pol	366	10q24.2__hap1__n127	6q14.1	0.013114872529855322
pol	366	4q35.2_hg38__hap1__n83	21p13	0.00193680376023872
pol	367	19p12c__hap1__n156	6q14.1	0.009682001694572402
pol	367	10q24.2__hap1__n127	6q14.1	0.012070723566921186
pol	367	4q35.2_hg38__hap1__n83	15p13a;22p13	0.001473421156959323
pol	368	19p12c__hap1__n156	22q11.21	0.006016598607677812
pol	368	10q24.2__hap1__n127	6q14.1	0.0089733688929817
pol	368	4q35.2_hg38__hap1__n83	22p13	0.001019523832726188
pol	369	19p12c__hap1__n156	22q11.21	0.0057373174831379025
pol	369	10q24.2__hap1__n127	19q12	0.015631869911021272
pol	369	4q35.2_hg38__hap1__n83	21p13	0.0028959939694977316
pol	370	19p12c__hap1__n156	22q11.21	0.0050609539515981475
pol	370	10q24.2__hap1__n127	6q14.1	0.01148875434324723
pol	370	4q35.2_hg38__hap1__n83	15p13a	0.0015214126610435044
pol	371	19p12c__hap1__n156	3q27.2	0.007305369215865346
pol	371	10q24.2__hap1__n127	6q14.1	0.00982569408848648
pol	371	4q35.2_hg38__hap1__n83	15p13a	0.0015451907746711277
pol	372	19p12c__hap1__n156	6q14.1	0.00938575463254777
pol	372	10q24.2__hap1__n127	6q14.1	0.014345122000774656
pol	372	4q35.2_hg38__hap1__n83	15p13a	0.0007528696651238689
pol	373	19p12c__hap1__n156	22q11.21	0.005707838962528671
pol	373	10q24.2__hap1__n127	5p13.3	0.01193907260538021
pol	373	4q35.2_hg38__hap1__n83	15p13a	0.001547196063472485
pol	374	19p12c__hap1__n156	22q11.21	0.009945814375111866
pol	374	10q24.2__hap1__n127	6q14.1	0.01288471768132234
pol	374	4q35.2_hg38__hap1__n83	21p13	0.0003676555079437094
pol	375	19p12c__hap1__n156	22q11.21	0.006096504217465018
pol	375	10q24.2__hap1__n127	3q27.2	0.017025534066036564
pol	375	4q35.2_hg38__hap1__n83	15p13a	0.0005257150646956824
pol	376	19p12c__hap1__n156	22q11.21	0.007600341651260662
pol	376	10q24.2__hap1__n127	22q11.21	0.013819119827560431
pol	376	4q35.2_hg38__hap1__n83	22p13	0.0016029366486388155
pol	377	19p12c__hap1__n156	22q11.21	0.005183829073071684
pol	377	10q24.2__hap1__n127	6q14.1	0.010964141895034722
pol	377	4q35.2_hg38__hap1__n83	22p13	0.001512957088191616
pol	378	19p12c__hap1__n156	22q11.21	0.009059312926250594
pol	378	10q24.2__hap1__n127	5p13.3	0.014093691158273356
pol	378	4q35.2_hg38__hap1__n83	15p13a;22p13	0.0009893765076609273
pol	379	19p12c__hap1__n156	10p12.1	0.006852779885020895
pol	379	10q24.2__hap1__n127	10p12.1	0.013525306094655446
pol	379	4q35.2_hg38__hap1__n83	15p13a	0.0018546563361371074
pol	380	19p12c__hap1__n156	3q27.2	0.006204114701657727
pol	380	10q24.2__hap1__n127	6q14.1	0.009658872581770141
