ID_Full	Locus	orig_Locus	ID	Haplotype	Source_Identifier	physical_locus_assignment	Structure	query	path	header	source_sha256
HG01975_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01975	pat	HG01975#1#CM099807.1:153171573-153175055	Xq28b	Fragment	q6229	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01975_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01975_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01975#1#CM099807.1:153192047-153198709 genomic_strand:-	709ab28f1df0afe8e271fb850926045accf45b5542b2c3b1d00ca3344b81a9da
HG01978_mat_hprc_r2_v1.1.0_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01978	mat	HG01978#2#CM089283.1:153090195-153093677	Xq28b	Fragment	q6230	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01978_mat_hprc_r2_v1.1.0_HML-2_Xq28b.fa	HG01978_mat_hprc_r2_v1.1.0_HML-2_Xq28b assembly_coords:HG01978#2#CM089283.1:153110668-153117331 genomic_strand:-	6cfb0db44c944485464f08c7c9dc718795f8a728506fc098e707b750d0ca87ae
HG01978_pat_hprc_r2_v1.1.0_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01978	pat	HG01978#1#JAGYVR020000053.1:86851063-86854545	Xq28b	Fragment	q6231	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01978_pat_hprc_r2_v1.1.0_HML-2_Xq28b.fa	HG01978_pat_hprc_r2_v1.1.0_HML-2_Xq28b assembly_coords:HG01978#1#JAGYVR020000053.1:86871536-86878199 genomic_strand:-	4708d297a726ec31600e552f318c6215ebcf460e2846f1da40daae29db8d184a
HG01981_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01981	mat	HG01981#2#CM086345.1:154315525-154319007	Xq28b	Fragment	q6232	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01981_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01981_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01981#2#CM086345.1:154335999-154342661 genomic_strand:-	8be6d78660a68ae74b6c33f72e7db125d9ffe3590c39e99a14ea610b2419c334
HG01993_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG01993	mat	HG01993#2#CM086544.1:153422337-153425819	Xq28b	Fragment	q6233	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG01993_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG01993_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG01993#2#CM086544.1:153442811-153449473 genomic_strand:-	03aeb5dbc3bfc8e46e238372a08a4c43e8a15a8be321b5bdd6fa110060201250
HG02004_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02004	pat	HG02004#1#CM086309.1:153332661-153336143	Xq28b	Fragment	q6234	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02004_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02004_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02004#1#CM086309.1:153353135-153359797 genomic_strand:-	f46a6e78642000b7d2439231bf6ddf4c43698582802df55191c9f2be14882c5d
HG02027_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02027	mat	HG02027#2#JBHDTY010000005.1:101211001-101214483	Xq28b	Fragment	q6236	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02027_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02027_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02027#2#JBHDTY010000005.1:101231475-101238137 genomic_strand:-	d4324acb42e267bb2e41465fcc21881131f69145043e57a4c58524713803f45f
HG02040_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02040	h2	HG02040#2#JBHDWT010000045.1:105870492-105873973	Xq28b	Fragment	q6237	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02040_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02040_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02040#2#JBHDWT010000045.1:105890965-105897627 genomic_strand:-	eaf383cec12027afc118b1143943b70ebc149b5d00dfcceb686a9ca3622b667b
HG02074_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02074	mat	HG02074#2#CM088307.1:151650949-151654430	Xq28b	Fragment	q6240	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02074_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02074_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02074#2#CM088307.1:151671424-151678085 genomic_strand:-	bf10388ec22f6517a8e727631863dd30c4f433e90e0d5f1868e6e02876cabe72
HG02080_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02080	mat	HG02080#2#CM092058.1:152828347-152831828	Xq28b	Fragment	q6241	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02080_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02080_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02080#2#CM092058.1:152848812-152855474 genomic_strand:-	b22ed883ad6c5e0f669163480cb12a880dc69c985fe089491b861d730d57482a
HG02083_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02083	mat	HG02083#2#JBHDTW010000048.1:101990777-101994258	Xq28b	Fragment	q6242	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02083_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02083_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02083#2#JBHDTW010000048.1:102011242-102017904 genomic_strand:-	1e7cdae5c81e124d7c1d16125340936c04960ef303568661d0b37475286e5a2c
HG02129_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02129	mat	HG02129#2#JBHDVB010000015.1:91320257-91323738	Xq28b	Fragment	q6244	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02129_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02129_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02129#2#JBHDVB010000015.1:91340716-91347378 genomic_strand:-	36e85fb98ea876aa40552942809d0cf4cd7613344fa8983711c31b5bab5b5ce0
HG02135_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02135	mat	HG02135#2#JBHIGN010000069.1:1448239-1451720	Xq28b	Fragment	q6245	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02135_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02135_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02135#2#JBHIGN010000069.1:1468713-1475375 genomic_strand:-	317ca93f975a332bbf2f9d173baf332f6d443ab8bc4950a1825079db80d55a1a
HG02148_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02148	mat	HG02148#2#CM088034.1:155000574-155004056	Xq28b	Fragment	q6246	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02148_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02148_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02148#2#CM088034.1:155021050-155027712 genomic_strand:-	126a5782f45beae17f710588fdd60c5d15b9cd0134c2b75423034cac524ce575
HG02155_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02155	h1	HG02155#1#JBIECB010000010.1:91137223-91140702	Xq28b	Fragment	q6247	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02155_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02155_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02155#1#JBIECB010000010.1:91157706-91164366 genomic_strand:-	51ff29e9a960fa0e6473cfd04dca31ec2cd1d2e6550a989b94fc0732e608e41a
HG02165_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02165	h1	HG02165#1#CM087456.1:153600918-153604399	Xq28b	Fragment	q6248	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02165_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02165_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02165#1#CM087456.1:153621391-153628053 genomic_strand:-	3792f5c6a2cebe32a3b07e3a8a17d70f0a26e87b03d0109f0c1292036034e139
HG02165_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02165	h2	HG02165#2#CM087470.1:152400964-152404445	Xq28b	Fragment	q6249	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02165_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02165_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02165#2#CM087470.1:152421435-152428097 genomic_strand:-	b56f90f3004b9bf4c3e427340bb6e3408d51174c3822ed9de90750123a90ef05
HG02178_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02178	h1	HG02178#1#JBHIKG010000003.1:102927864-102931345	Xq28b	Fragment	q6250	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02178_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02178_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02178#1#JBHIKG010000003.1:102948337-102954999 genomic_strand:-	f1d57fcc24445a02375558c316f1af589277d0e966e06dd8817f1892a8120b61
HG02178_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02178	h2	HG02178#2#JBHIKH010000034.1:100821612-100825094	Xq28b	Fragment	q6251	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02178_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02178_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02178#2#JBHIKH010000034.1:100842084-100848746 genomic_strand:-	e1aad0bf02a1ed2003b963e3abf3a86d91e658cb77d8a9d64892d6ca0ef6afe8
HG02273_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02273	h2	HG02273#2#JBHDVR010000046.1:104930911-104934393	Xq28b	Fragment	q6256	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02273_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02273_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02273#2#JBHDVR010000046.1:104951384-104958046 genomic_strand:-	9f1b5676c71a0fbd897336f4221b7b06ecd77849834f5d3fa0242c2ba86cd2e6
HG02293_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02293	mat	HG02293#2#CM086245.1:153057118-153060601	Xq28b	Fragment	q6259	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02293_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02293_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02293#2#CM086245.1:153077591-153084253 genomic_strand:-	2f353a66be5e4670e45afdcfe517994333f015e1537150655d66a4e137ce0aa1
HG02300_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02300	mat	HG02300#2#JBHDSE010000064.1:52096617-52100098	Xq28b	Fragment	q6260	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02300_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02300_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02300#2#JBHDSE010000064.1:52117090-52123752 genomic_strand:-	a6778b8dfcec3afaab0c0be913751b1ab0674c3a4a2bdb72357f7ac4eea0b60b
HG02391_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02391	h2	HG02391#2#JBHDXK010000040.1:82714295-82717776	Xq28b	Fragment	q6261	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02391_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02391_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02391#2#JBHDXK010000040.1:82734768-82741430 genomic_strand:-	e780448ba24357e05e79ae1095657b4924ef000b0feb97aad30bac2768f4b9e5
HG02392_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02392	h2	HG02392#2#JBHIKF010000010.1:82709549-82713031	Xq28b	Fragment	q6262	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02392_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02392_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02392#2#JBHIKF010000010.1:82730021-82736683 genomic_strand:-	d62433033c40abb57b32a3edc25b44063a0051b15b9445e9dfa1d55e21dd2b6f
HG02451_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02451	pat	HG02451#1#JBHDRJ010000058.1:100045252-100048731	Xq28b	Fragment	q6264	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02451_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02451_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02451#1#JBHDRJ010000058.1:100065733-100072392 genomic_strand:-	074ba09226110224f6f7a0f5ca207948e1f0c2b3d96b405ead138f60b95f7fa4
HG02486_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02486	mat	HG02486#2#JAGYVL020000014.1:100104151-100107631	Xq28b	Fragment	q6265	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02486_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02486_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02486#2#JAGYVL020000014.1:100124607-100131267 genomic_strand:-	4b0352c1bf40ec84f622204942d3064ac5557601c867712ef156e82e68bf322d
HG02514_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02514	mat	HG02514#2#JBJKOJ010000035.1:81511897-81515378	Xq28b	Fragment	q6266	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02514_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02514_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02514#2#JBJKOJ010000035.1:81532368-81539031 genomic_strand:-	827ff8aa8cdd93a4d4e4773d7b80f35eeda6dd6421ace8922f09f2c39b4b821d
HG02523_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02523	mat	HG02523#2#CM086950.1:154056703-154060182	Xq28b	Fragment	q6267	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02523_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02523_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02523#2#CM086950.1:154077188-154083847 genomic_strand:-	e7c37a82beaca47bcc7ae4704af379bc4337cf47c5f27619896e9013724ae7a3
HG02523_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02523	pat	HG02523#1#CM086933.1:153730956-153734435	Xq28b	Fragment	q6268	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02523_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02523_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02523#1#CM086933.1:153751441-153758100 genomic_strand:-	7eee61a2aab786dcfe08f1d0437f3f6dadd34adcc13b08218b486f5572986ffa
HG02559_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02559	mat	HG02559#2#JAGYVJ020000015.1:101144531-101148013	Xq28b	Fragment	q6269	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02559_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02559_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02559#2#JAGYVJ020000015.1:101165007-101171669 genomic_strand:-	c410cfa0337faa7a2dce41583a284b31b4f3fd90ef96d95c8ffa9527a47147f8
HG02622_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02622	mat	HG02622#2#JAHAON020000004.1:81592825-81596305	Xq28b	Fragment	q6277	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02622_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02622_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02622#2#JAHAON020000004.1:81613281-81619941 genomic_strand:-	1d7d8f4552a123762a0b1359c66007ab9bb6919d05bc74fce86ef04e6f99fdba
HG02622_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02622	pat	HG02622#1#JAHAOO020000002.1:81595797-81599276	Xq28b	Fragment	q6278	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02622_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02622_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02622#1#JAHAOO020000002.1:81616278-81622937 genomic_strand:-	8ee0e0628ed76dd6b1651c2ef2d48e2c4f922a44b52121470996336fd28ef61e
HG02630_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02630	mat	HG02630#2#CM091750.1:153217160-153220640	Xq28b	Fragment	q6279	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02630_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02630_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02630#2#CM091750.1:153237622-153244284 genomic_strand:-	22885e8bc8dcefe106ca7b0fef7cdb0ff9e6035b08ebffaf2a502515bc58a3e3
HG02647_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02647	mat	HG02647#2#CM086584.1:152529772-152533252	Xq28b	Fragment	q6280	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02647_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02647_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02647#2#CM086584.1:152550230-152556890 genomic_strand:-	f38e43dedce9a8b0d3cd6277dea31e6b20aaa285dde05fd814ebcb585d272520
HG02717_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02717	mat	HG02717#2#CM088982.1:151847311-151850790	Xq28b	Fragment	q6282	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02717_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02717_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02717#2#CM088982.1:151867775-151874435 genomic_strand:-	875ed6f9d26449324fdc1147cae94dcf8c37760b7a6e718796b608600f5eaf28
HG02723_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02723	pat	HG02723#1#CM092044.1:153365737-153369219	Xq28b	Fragment	q6283	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02723_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02723_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02723#1#CM092044.1:153386211-153392873 genomic_strand:-	ca9b2105d6969dba7ee3d0f0fca7a2cfb4e6d4e3a6686ccad32165e7bb4f0920
HG02735_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02735	mat	HG02735#2#JBHIIJ010000056.1:81591329-81594810	Xq28b	Fragment	q6284	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02735_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02735_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02735#2#JBHIIJ010000056.1:81611802-81618464 genomic_strand:-	3aac706bdaa45c7416fafb294c2a7c3dcf612c8a060b90984240399904011b6d
HG02809_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02809	mat	HG02809#2#CM088375.1:154079163-154082642	Xq28b	Fragment	q6286	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02809_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02809_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02809#2#CM088375.1:154099644-154106303 genomic_strand:-	111c2803f73ed81223851cd8e32d9786d03023079cbe14978b559ca3acba3321
HG02818_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02818	mat	HG02818#2#CM091996.1:152555959-152559439	Xq28b	Fragment	q6288	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02818_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02818_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02818#2#CM091996.1:152576417-152583077 genomic_strand:-	12bcc011c2eb3fc788d668dae2219ab7c985b9119fa6391ccbda29754a7108f1
HG02841_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02841	pat	HG02841#1#JBJKOG010000050.1:99991485-99994965	Xq28b	Fragment	q6291	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02841_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02841_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02841#1#JBJKOG010000050.1:100011949-100018611 genomic_strand:-	736650e9836cf5f7cbc0ad63d5b65c170f0b8079631f4715ba698d208cf358aa
HG02886_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG02886	pat	HG02886#1#CM088095.1:152590257-152593738	Xq28b	Fragment	q6293	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG02886_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG02886_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG02886#1#CM088095.1:152610722-152617383 genomic_strand:-	cfe3c57b7cc9cc0ae7d57d184bbdc0e7b9a74660279f3ae2be010ba707ed94cb
HG03041_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03041	mat	HG03041#2#CM088743.1:152763597-152767078	Xq28b	Fragment	q6300	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03041_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03041_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03041#2#CM088743.1:152784067-152790728 genomic_strand:-	1fed5e1c4579c9ddff337b10096e7472785163e39cb6d9f252c987679ee08f88
HG03041_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03041	pat	HG03041#1#CM088726.1:153067008-153070488	Xq28b	Fragment	q6301	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03041_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03041_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03041#1#CM088726.1:153087468-153094130 genomic_strand:-	6af5972e9a9e0225b54f353b8ee4349e07409dfa718887b168e599692c389da7
HG03139_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03139	h2	HG03139#2#JBIEBY010000005.1:152969778-152973258	Xq28b	Fragment	q6303	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03139_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03139_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03139#2#JBIEBY010000005.1:152990234-152996896 genomic_strand:-	88018442899bfc9a5d939697637bbbde6012a2f6d691009bdbdbf16e5c0aaac6
HG03195_hap1_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03195	h1	HG03195#1#CM087069.1:152949015-152952495	Xq28b	Fragment	q6304	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03195_hap1_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03195_hap1_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03195#1#CM087069.1:152969471-152976131 genomic_strand:-	a66df8c71b62d66994dfaaf42c7f5c6b56d2c0837c0b3343996f3855cce87680
HG03225_hap2_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03225	h2	HG03225#2#JBHIIH010000052.1:95338940-95342419	Xq28b	Fragment	q6306	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03225_hap2_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03225_hap2_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03225#2#JBHIIH010000052.1:95359409-95366068 genomic_strand:-	456983b53b6307247ad295ec3e2da3620aec3e34477d3b17f764eac670375804
HG03239_mat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03239	mat	HG03239#2#JBHIHT010000013.1:17463762-17467244	Xq28b	Fragment	q6307	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03239_mat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03239_mat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03239#2#JBHIHT010000013.1:17484237-17490899 genomic_strand:-	816ad29d38b7ba4f2e6f47dc3841afa4b783e6de14e79936458a8b9fdc07dc0d
HG03239_pat_hprc_r2_v1.0.1_HML-2_Xq28b	HML-2_Xq28b	HML-2_Xq28b	HG03239	pat	HG03239#1#JBHIHS010000048.1:17511909-17515391	Xq28b	Fragment	q6308	historical_source/Documents/HML2_project_data/processed_loci/HML-2_Xq28b/HG03239_pat_hprc_r2_v1.0.1_HML-2_Xq28b.fa	HG03239_pat_hprc_r2_v1.0.1_HML-2_Xq28b assembly_coords:HG03239#1#JBHIHS010000048.1:17532375-17539037 genomic_strand:-	f9f4148f6b4ac869d9cb7c9dcc45bc411a704ddc6a4608435d6a343702a03998
