region	tip_1	tip_2	mismatches	comparable_positions	nucleotide_difference	tree_distance
LTR	7p22.1__hap1__n93	1p34.3__hap1__n2	125	921	0.13572204125950055	0.1350449955849963
LTR	7p22.1__hap1__n93	1p36.21a__hap1__n306	140	625	0.224	0.2272931187466989
LTR	7p22.1__hap1__n93	1p36.21a__hap2__n10	140	616	0.22727272727272727	0.22850799319300386
LTR	7p22.1__hap1__n93	1p36.21b__hap1__n147	187	882	0.21201814058956917	0.2146498637287171
LTR	7p22.1__hap1__n93	1p36.21b__hap2__n60	185	882	0.20975056689342403	0.21449158073900051
LTR	7p22.1__hap1__n93	1p36.21c__hap1__n249	182	882	0.20634920634920634	0.20862045902834717
LTR	7p22.1__hap1__n93	1p36.21c__hap2__n48	183	882	0.20748299319727892	0.20969162195085972
LTR	7p22.1__hap1__n93	1q22__hap1__n256	12	960	0.0125	0.014144853532406128
LTR	7p22.1__hap1__n93	1q22__hap2__n40	12	961	0.012486992715920915	0.014152355313870027
LTR	7p22.1__hap1__n93	1q23.3__hap1__n195	43	906	0.04746136865342163	0.04518158610265478
LTR	7p22.1__hap1__n93	1q23.3__hap2__n71	44	906	0.04856512141280353	0.04630713483439353
LTR	7p22.1__hap1__n93	1q24.1__hap1__n335	184	874	0.21052631578947367	0.21379173861753864
LTR	7p22.1__hap1__n93	1q24.1__hap2__n4	188	874	0.2151029748283753	0.21850864879369303
LTR	7p22.1__hap1__n93	1q32.2__hap1__n331	77	885	0.08700564971751412	0.08510830910177694
LTR	7p22.1__hap1__n93	1q32.2__hap2__n12	77	899	0.08565072302558398	0.08462160081894456
LTR	7p22.1__hap1__n93	1q43__hap1__n143	182	873	0.20847651775486828	0.21021253395094233
LTR	7p22.1__hap1__n93	1q43__hap2__n126	183	873	0.20962199312714777	0.21109250050548847
LTR	7p22.1__hap1__n93	21p13__hap1__n28	140	599	0.2337228714524207	0.24041798560046723
LTR	7p22.1__hap1__n93	21p13__hap2__n22	142	599	0.2370617696160267	0.24420460824959678
LTR	7p22.1__hap1__n93	21q21.1__hap1__n82	23	955	0.024083769633507852	0.02506716814496858
LTR	7p22.1__hap1__n93	21q21.1__hap2__n31	24	955	0.025130890052356022	0.02612263584197929
LTR	7p22.1__hap1__n93	22p13__hap1__n16	141	599	0.2353923205342237	0.2421149126699314
LTR	7p22.1__hap1__n93	22p13__hap2__n15	141	599	0.2353923205342237	0.24229512125194827
LTR	7p22.1__hap1__n93	22q11.21__hap1__n99	12	957	0.012539184952978056	0.01198259973448263
LTR	7p22.1__hap1__n93	22q11.21__hap2__n35	12	961	0.012486992715920915	0.01202522875813643
LTR	7p22.1__hap1__n93	22q11.23__hap1__n95	194	943	0.20572640509013787	0.21178704635350232
LTR	7p22.1__hap1__n93	22q11.23__hap2__n67	194	943	0.20572640509013787	0.21208202848121285
LTR	7p22.1__hap1__n93	2q21.1__hap1__n236	37	938	0.039445628997867806	0.037992231245433807
LTR	7p22.1__hap1__n93	2q21.1__hap2__n143	36	938	0.03837953091684435	0.03691706073340148
LTR	7p22.1__hap1__n93	3p12.3__hap1__n159	214	872	0.24541284403669725	0.2513424580761603
LTR	7p22.1__hap1__n93	3p12.3__hap2__n53	215	872	0.24655963302752293	0.2531043736130612
LTR	7p22.1__hap1__n93	3p25.3__hap1__n279	49	900	0.05444444444444444	0.052966213173935975
LTR	7p22.1__hap1__n93	3p25.3__hap2__n49	50	900	0.05555555555555555	0.05405828726858873
LTR	7p22.1__hap1__n93	3q12.3__hap1__n184	39	906	0.04304635761589404	0.04257855200088294
LTR	7p22.1__hap1__n93	3q12.3__hap2__n105	38	885	0.04293785310734463	0.04223945997947997
LTR	7p22.1__hap1__n93	3q13.2__hap1__n261	7	953	0.007345225603357817	0.007750310937273141
LTR	7p22.1__hap1__n93	3q13.2__hap2__n32	7	947	0.007391763463569166	0.00776904315704912
LTR	7p22.1__hap1__n93	3q21.2__hap1__n194	21	762	0.027559055118110236	0.028760747127049274
LTR	7p22.1__hap1__n93	3q21.2__hap2__n63	22	762	0.028871391076115485	0.030076639041600964
LTR	7p22.1__hap1__n93	3q27.2__hap1__n242	13	961	0.013527575442247659	0.014043849836930848
LTR	7p22.1__hap1__n93	3q27.2__hap2__n56	12	961	0.012486992715920915	0.013152720268623724
LTR	7p22.1__hap1__n93	4p16.1a__hap1__n177	145	618	0.23462783171521034	0.2489435667590934
LTR	7p22.1__hap1__n93	4p16.1a__hap2__n84	144	618	0.23300970873786409	0.2474130171115162
LTR	7p22.1__hap1__n93	4p16.1b__hap1__n114	145	616	0.2353896103896104	0.2431569915209267
LTR	7p22.1__hap1__n93	4p16.1b__hap2__n96	146	616	0.237012987012987	0.24481143795163363
LTR	7p22.1__hap1__n93	4p16.3a__hap1__n10	147	601	0.24459234608985025	0.24758789296431483
LTR	7p22.1__hap1__n93	4p16.3a__hap2__n9	143	601	0.23793677204658903	0.24142671187556394
LTR	7p22.1__hap1__n93	4p16.3c__hap1__n125	140	613	0.22838499184339314	0.23925239454248673
LTR	7p22.1__hap1__n93	4p16.3c__hap2__n79	139	613	0.2267536704730832	0.23769661076312898
LTR	7p22.1__hap1__n93	4q13.2__hap1__n85	194	824	0.2354368932038835	0.23598189421008658
LTR	7p22.1__hap1__n93	4q13.2__hap2__n65	195	823	0.23693803159173754	0.2369873946334852
LTR	7p22.1__hap1__n93	4q32.1__hap1__n132	11	955	0.011518324607329843	0.01102951424086969
LTR	7p22.1__hap1__n93	4q32.1__hap2__n78	9	955	0.009424083769633508	0.00893906107203641
LTR	7p22.1__hap1__n93	4q32.3__hap1__n157	52	877	0.059293044469783354	0.05699766166555567
LTR	7p22.1__hap1__n93	4q32.3__hap2__n141	53	877	0.06043329532497149	0.05780496980261558
LTR	7p22.1__hap1__n93	4q35.2_hg38__hap1__n61	142	599	0.2370617696160267	0.24577910650290224
LTR	7p22.1__hap1__n93	4q35.2_hg38__hap2__n16	141	599	0.2353923205342237	0.24299016848283245
LTR	7p22.1__hap1__n93	5p12__hap1__n225	87	791	0.10998735777496839	0.10669611927193336
LTR	7p22.1__hap1__n93	5p12__hap2__n175	87	791	0.10998735777496839	0.1078746088686903
LTR	7p22.1__hap1__n93	5p13.3__hap1__n245	18	894	0.020134228187919462	0.021841065127379676
LTR	7p22.1__hap1__n93	5p13.3__hap2__n147	23	938	0.024520255863539446	0.023726444048131505
LTR	7p22.1__hap1__n93	5q11.2__hap1__n331	36	900	0.04	0.03868302199681901
LTR	7p22.1__hap1__n93	5q11.2__hap2__n108	37	900	0.04111111111111111	0.03977205640957342
LTR	7p22.1__hap1__n93	5q33.2__hap1__n356	142	605	0.23471074380165288	0.23836494169567266
LTR	7p22.1__hap1__n93	5q33.2__hap2__n50	144	605	0.23801652892561984	0.2408183150875295
LTR	7p22.1__hap1__n93	5q33.3__hap1__n307	12	961	0.012486992715920915	0.012980228355176395
LTR	7p22.1__hap1__n93	5q33.3__hap2__n53	13	961	0.013527575442247659	0.013977040403049869
LTR	7p22.1__hap1__n93	6p21.1__hap1__n319	181	879	0.20591581342434584	0.2089785096078137
LTR	7p22.1__hap1__n93	6p21.1__hap2__n60	184	879	0.20932878270762229	0.21224833686634373
LTR	7p22.1__hap1__n93	6p22.1__hap1__n169	132	846	0.15602836879432624	0.15702588258058237
LTR	7p22.1__hap1__n93	6p22.1__hap2__n116	132	846	0.15602836879432624	0.15665757660222868
LTR	7p22.1__hap1__n93	6q11.1__hap1__n159	139	621	0.22383252818035426	0.23652927560789644
LTR	7p22.1__hap1__n93	6q11.1__hap2__n113	140	621	0.22544283413848631	0.23796441110965166
LTR	7p22.1__hap1__n93	6q14.1__hap1__n152	10	953	0.01049317943336831	0.01172606644786998
LTR	7p22.1__hap1__n93	6q14.1__hap2__n106	9	953	0.00944386149003148	0.010679046284988947
LTR	7p22.1__hap2__n81	10p12.1__hap1__n269	7	961	0.007284079084287201	0.00729072089958148
LTR	7p22.1__hap2__n81	10p12.1__hap2__n81	6	961	0.006243496357960458	0.0062402395787886505
LTR	7p22.1__hap2__n81	10p14__hap1__n252	52	811	0.06411837237977805	0.06125869654232095
LTR	7p22.1__hap2__n81	10p14__hap2__n42	61	890	0.06853932584269663	0.06608000065231792
LTR	7p22.1__hap2__n81	10q24.2__hap1__n189	30	938	0.031982942430703626	0.03272174362195215
LTR	7p22.1__hap2__n81	10q24.2__hap2__n114	31	938	0.03304904051172708	0.03181565102898681
LTR	7p22.1__hap2__n81	11p15.4__hap1__n117	147	601	0.24459234608985025	0.25715406558596693
LTR	7p22.1__hap2__n81	11p15.4__hap2__n98	148	601	0.24625623960066556	0.25914390859733827
LTR	7p22.1__hap2__n81	11p15.4b__hap1__n389	132	620	0.2129032258064516	0.21925956143773992
LTR	7p22.1__hap2__n81	11p15.4b__hap2__n59	133	620	0.21451612903225806	0.22092026693590128
LTR	7p22.1__hap2__n81	11q12.3__hap1__n361	132	873	0.15120274914089346	0.15356868630363293
LTR	7p22.1__hap2__n81	11q12.3__hap2__n65	132	873	0.15120274914089346	0.1538135611574183
LTR	7p22.1__hap2__n81	11q22.1__hap1__n160	13	955	0.013612565445026177	0.012572721011561677
LTR	7p22.1__hap2__n81	11q22.1__hap2__n88	10	961	0.01040582726326743	0.009393756996809239
LTR	7p22.1__hap2__n81	11q23.3__hap1__n159	35	945	0.037037037037037035	0.03550273380972362
LTR	7p22.1__hap2__n81	11q23.3__hap2__n147	36	905	0.039779005524861875	0.03782332417754239
LTR	7p22.1__hap2__n81	12p11.21__hap1__n345	173	812	0.21305418719211822	0.21612791849973276
LTR	7p22.1__hap2__n81	12p11.21__hap2__n103	172	812	0.21182266009852216	0.2151621739822585
LTR	7p22.1__hap2__n81	12q13.2__hap1__n216	14	950	0.014736842105263158	0.01519782115575856
LTR	7p22.1__hap2__n81	12q13.2__hap2__n61	14	944	0.014830508474576272	0.015239391831345069
LTR	7p22.1__hap2__n81	12q14.1__hap1__n260	7	955	0.007329842931937173	0.008668788933110788
LTR	7p22.1__hap2__n81	12q14.1__hap2__n127	7	961	0.007284079084287201	0.008649056476540039
LTR	7p22.1__hap2__n81	12q24.33__hap1__n62	200	874	0.2288329519450801	0.23782182653670134
LTR	7p22.1__hap2__n81	12q24.33__hap2__n14	201	875	0.2297142857142857	0.23894067848026818
LTR	7p22.1__hap2__n81	13p13__hap1__n7	45	906	0.04966887417218543	0.048675336255899634
LTR	7p22.1__hap2__n81	13p13__hap2__n4	48	906	0.052980132450331126	0.0519293194265294
LTR	7p22.1__hap2__n81	14q11.2__hap1__n49	212	872	0.24311926605504589	0.24786212728342547
LTR	7p22.1__hap2__n81	14q11.2__hap2__n26	211	872	0.24197247706422018	0.24664660662285073
LTR	7p22.1__hap2__n81	14q32.33__hap1__n46	185	877	0.21094640820980615	0.21731544872563677
LTR	7p22.1__hap2__n81	14q32.33__hap2__n1	186	877	0.2120866590649943	0.21845740127311053
LTR	7p22.1__hap2__n81	15p13a__hap1__n12	140	599	0.2337228714524207	0.24246661050771856
LTR	7p22.1__hap2__n81	15p13a__hap2__n11	142	599	0.2370617696160267	0.24617970062660036
LTR	7p22.1__hap2__n81	15p13b__hap1__n9	44	906	0.04856512141280353	0.04753818892021123
LTR	7p22.1__hap2__n81	15p13b__hap2__n5	43	906	0.04746136865342163	0.04696248170112612
LTR	7p22.1__hap2__n81	16p11.2__hap1__n315	19	938	0.02025586353944563	0.019733871711781443
LTR	7p22.1__hap2__n81	16p11.2__hap2__n30	19	936	0.0202991452991453	0.019649559925364126
LTR	7p22.1__hap2__n81	19p12a__hap1__n256	134	870	0.15402298850574714	0.16173684006646294
LTR	7p22.1__hap2__n81	19p12a__hap2__n111	135	870	0.15517241379310345	0.1628679023218361
LTR	7p22.1__hap2__n81	19p12b__hap1__n57	14	961	0.014568158168574402	0.014641201369980043
LTR	7p22.1__hap2__n81	19p12b__hap2__n3	15	961	0.015608740894901144	0.015579424821163958
LTR	7p22.1__hap2__n81	19p12c__hap1__n69	20	961	0.02081165452653486	0.019742032150264727
LTR	7p22.1__hap2__n81	19p12c__hap2__n62	20	961	0.02081165452653486	0.019794989429403637
LTR	7p22.1__hap2__n81	19p12d__hap1__n264	34	913	0.03723986856516977	0.034358531460117935
LTR	7p22.1__hap2__n81	19p12d__hap2__n193	35	913	0.038335158817086525	0.035207464110236675
LTR	7p22.1__hap2__n81	19p12e__hap1__n315	60	905	0.06629834254143646	0.06579611934484499
LTR	7p22.1__hap2__n81	19p12e__hap2__n93	61	905	0.06740331491712707	0.06667845720089641
LTR	7p22.1__hap2__n81	19p13.3__hap1__n107	29	896	0.03236607142857143	0.03612472081110135
LTR	7p22.1__hap2__n81	19p13.3__hap2__n70	34	897	0.0379041248606466	0.038947336853217725
LTR	7p22.1__hap2__n81	19q12__hap1__n314	13	961	0.013527575442247659	0.01363170577202474
LTR	7p22.1__hap2__n81	19q12__hap2__n40	16	961	0.01664932362122789	0.01655962888223856
LTR	7p22.1__hap2__n81	19q13.12b__hap1__n245	104	691	0.15050651230101303	0.15766339660355974
LTR	7p22.1__hap2__n81	19q13.12b__hap2__n81	105	691	0.15195369030390737	0.15911372070407392
LTR	7p22.1__hap2__n81	19q13.41__hap1__n201	135	660	0.20454545454545456	0.20618194461195885
LTR	7p22.1__hap2__n81	19q13.41__hap2__n133	135	653	0.20673813169984687	0.20663957214748974
LTR	7p22.1__hap2__n81	19q13.42__hap1__n382	196	878	0.22323462414578588	0.2250124406886525
LTR	7p22.1__hap2__n81	19q13.42__hap2__n80	194	878	0.22095671981776766	0.22330930153158912
LTR	7p22.1__hap2__n81	1p31.1a__hap1__n173	51	905	0.056353591160221	0.053913608223784305
LTR	7p22.1__hap2__n81	1p31.1a__hap2__n106	56	901	0.06215316315205328	0.05874336386751956
LTR	7p22.1__hap2__n81	1p31.1b__hap1__n97	14	961	0.014568158168574402	0.012802310468267308
LTR	7p22.1__hap2__n81	1p31.1b__hap2__n72	14	961	0.014568158168574402	0.012802766692132648
LTR	7p22.1__hap2__n81	1p34.3__hap1__n2	125	921	0.13572204125950055	0.13607906475297943
LTR	7p22.1__hap2__n81	1p36.21a__hap1__n306	140	625	0.224	0.22832718791468204
LTR	7p22.1__hap2__n81	1p36.21a__hap2__n10	140	616	0.22727272727272727	0.22954206236098698
LTR	7p22.1__hap2__n81	1p36.21b__hap1__n147	187	882	0.21201814058956917	0.21568393289670024
LTR	7p22.1__hap2__n81	1p36.21b__hap2__n60	185	882	0.20975056689342403	0.21552564990698364
LTR	7p22.1__hap2__n81	1p36.21c__hap1__n249	182	882	0.20634920634920634	0.2096545281963303
LTR	7p22.1__hap2__n81	1p36.21c__hap2__n48	183	882	0.20748299319727892	0.21072569111884284
LTR	7p22.1__hap2__n81	1q22__hap1__n256	13	960	0.013541666666666667	0.015178922700389268
LTR	7p22.1__hap2__n81	1q22__hap2__n40	13	961	0.013527575442247659	0.015186424481853167
LTR	7p22.1__hap2__n81	1q23.3__hap1__n195	44	906	0.04856512141280353	0.04621565527063792
LTR	7p22.1__hap2__n81	1q23.3__hap2__n71	45	906	0.04966887417218543	0.04734120400237667
LTR	7p22.1__hap2__n81	1q24.1__hap1__n335	184	874	0.21052631578947367	0.21482580778552177
LTR	7p22.1__hap2__n81	1q24.1__hap2__n4	188	874	0.2151029748283753	0.21954271796167615
LTR	7p22.1__hap2__n81	1q32.2__hap1__n331	78	885	0.08813559322033898	0.08614237826976008
LTR	7p22.1__hap2__n81	1q32.2__hap2__n12	78	899	0.0867630700778643	0.0856556699869277
LTR	7p22.1__hap2__n81	1q43__hap1__n143	182	873	0.20847651775486828	0.21124660311892546
LTR	7p22.1__hap2__n81	1q43__hap2__n126	183	873	0.20962199312714777	0.2121265696734716
LTR	7p22.1__hap2__n81	21p13__hap1__n28	140	599	0.2337228714524207	0.24145205476845036
LTR	7p22.1__hap2__n81	21p13__hap2__n22	142	599	0.2370617696160267	0.2452386774175799
LTR	7p22.1__hap2__n81	21q21.1__hap1__n82	24	955	0.025130890052356022	0.02610123731295172
LTR	7p22.1__hap2__n81	21q21.1__hap2__n31	25	955	0.02617801047120419	0.02715670500996243
LTR	7p22.1__hap2__n81	22p13__hap1__n16	141	599	0.2353923205342237	0.24314898183791453
LTR	7p22.1__hap2__n81	22p13__hap2__n15	141	599	0.2353923205342237	0.2433291904199314
LTR	7p22.1__hap2__n81	22q11.21__hap1__n99	13	957	0.013584117032392894	0.013016668902465769
LTR	7p22.1__hap2__n81	22q11.21__hap2__n35	13	961	0.013527575442247659	0.01305929792611957
LTR	7p22.1__hap2__n81	22q11.23__hap1__n95	194	943	0.20572640509013787	0.21282111552148544
LTR	7p22.1__hap2__n81	22q11.23__hap2__n67	194	943	0.20572640509013787	0.21311609764919598
LTR	7p22.1__hap2__n81	2q21.1__hap1__n236	38	938	0.04051172707889126	0.039026300413416946
LTR	7p22.1__hap2__n81	2q21.1__hap2__n143	37	938	0.039445628997867806	0.03795112990138462
LTR	7p22.1__hap2__n81	3p12.3__hap1__n159	215	872	0.24655963302752293	0.25237652724414344
LTR	7p22.1__hap2__n81	3p12.3__hap2__n53	216	872	0.24770642201834864	0.25413844278104436
LTR	7p22.1__hap2__n81	3p25.3__hap1__n279	48	900	0.05333333333333334	0.054000282341919115
LTR	7p22.1__hap2__n81	3p25.3__hap2__n49	49	900	0.05444444444444444	0.05509235643657187
LTR	7p22.1__hap2__n81	3q12.3__hap1__n184	40	906	0.04415011037527594	0.04361262116886608
LTR	7p22.1__hap2__n81	3q12.3__hap2__n105	39	885	0.04406779661016949	0.04327352914746311
LTR	7p22.1__hap2__n81	3q13.2__hap1__n261	8	953	0.008394543546694649	0.00878438010525628
LTR	7p22.1__hap2__n81	3q13.2__hap2__n32	8	947	0.008447729672650475	0.00880311232503226
LTR	7p22.1__hap2__n81	3q21.2__hap1__n194	22	762	0.028871391076115485	0.029794816295032413
LTR	7p22.1__hap2__n81	3q21.2__hap2__n63	23	762	0.030183727034120734	0.031110708209584104
LTR	7p22.1__hap2__n81	3q27.2__hap1__n242	14	961	0.014568158168574402	0.015077919004913988
LTR	7p22.1__hap2__n81	3q27.2__hap2__n56	13	961	0.013527575442247659	0.014186789436606864
LTR	7p22.1__hap2__n81	4p16.1a__hap1__n177	145	618	0.23462783171521034	0.24997763592707653
LTR	7p22.1__hap2__n81	4p16.1a__hap2__n84	144	618	0.23300970873786409	0.24844708627949932
LTR	7p22.1__hap2__n81	4p16.1b__hap1__n114	145	616	0.2353896103896104	0.24419106068890983
LTR	7p22.1__hap2__n81	4p16.1b__hap2__n96	146	616	0.237012987012987	0.24584550711961675
LTR	7p22.1__hap2__n81	4p16.3a__hap1__n10	147	601	0.24459234608985025	0.24862196213229795
LTR	7p22.1__hap2__n81	4p16.3a__hap2__n9	143	601	0.23793677204658903	0.24246078104354707
LTR	7p22.1__hap2__n81	4p16.3c__hap1__n125	140	613	0.22838499184339314	0.24028646371046986
LTR	7p22.1__hap2__n81	4p16.3c__hap2__n79	139	613	0.2267536704730832	0.2387306799311121
LTR	7p22.1__hap2__n81	4q13.2__hap1__n85	194	824	0.2354368932038835	0.2370159633780697
LTR	7p22.1__hap2__n81	4q13.2__hap2__n65	195	823	0.23693803159173754	0.23802146380146832
LTR	7p22.1__hap2__n81	4q32.1__hap1__n132	12	955	0.012565445026178011	0.01206358340885283
LTR	7p22.1__hap2__n81	4q32.1__hap2__n78	10	955	0.010471204188481676	0.00997313024001955
LTR	7p22.1__hap2__n81	4q32.3__hap1__n157	53	877	0.06043329532497149	0.05803173083353881
LTR	7p22.1__hap2__n81	4q32.3__hap2__n141	54	877	0.06157354618015964	0.05883903897059872
LTR	7p22.1__hap2__n81	4q35.2_hg38__hap1__n61	142	599	0.2370617696160267	0.24681317567088537
LTR	7p22.1__hap2__n81	4q35.2_hg38__hap2__n16	141	599	0.2353923205342237	0.24402423765081557
LTR	7p22.1__hap2__n81	5p12__hap1__n225	88	791	0.11125158027812895	0.1077301884399165
LTR	7p22.1__hap2__n81	5p12__hap2__n175	88	791	0.11125158027812895	0.10890867803667344
LTR	7p22.1__hap2__n81	5p13.3__hap1__n245	19	894	0.021252796420581657	0.022875134295362816
LTR	7p22.1__hap2__n81	5p13.3__hap2__n147	24	938	0.0255863539445629	0.024760513216114645
LTR	7p22.1__hap2__n81	5q11.2__hap1__n331	37	900	0.04111111111111111	0.03971709116480215
LTR	7p22.1__hap2__n81	5q11.2__hap2__n108	38	900	0.042222222222222223	0.04080612557755656
LTR	7p22.1__hap2__n81	5q33.2__hap1__n356	142	605	0.23471074380165288	0.23939901086365578
LTR	7p22.1__hap2__n81	5q33.2__hap2__n50	144	605	0.23801652892561984	0.24185238425551261
LTR	7p22.1__hap2__n81	5q33.3__hap1__n307	13	961	0.013527575442247659	0.014014297523159535
LTR	7p22.1__hap2__n81	5q33.3__hap2__n53	14	961	0.014568158168574402	0.015011109571033009
LTR	7p22.1__hap2__n81	6p21.1__hap1__n319	181	879	0.20591581342434584	0.21001257877579682
LTR	7p22.1__hap2__n81	6p21.1__hap2__n60	184	879	0.20932878270762229	0.21328240603432685
LTR	7p22.1__hap2__n81	6p22.1__hap1__n169	132	846	0.15602836879432624	0.1580599517485655
LTR	7p22.1__hap2__n81	6p22.1__hap2__n116	132	846	0.15602836879432624	0.1576916457702118
LTR	7p22.1__hap2__n81	6q11.1__hap1__n159	139	621	0.22383252818035426	0.23756334477587956
LTR	7p22.1__hap2__n81	6q11.1__hap2__n113	140	621	0.22544283413848631	0.2389984802776348
LTR	7p22.1__hap2__n81	6q14.1__hap1__n152	11	953	0.011542497376705142	0.012760135615853119
LTR	7p22.1__hap2__n81	6q14.1__hap2__n106	10	953	0.01049317943336831	0.011713115452972087
LTR	7p22.1__hap2__n81	7p22.1__hap1__n93	1	961	0.001040582726326743	0.0010405827263267396
LTR	7q11.21__hap1__n350	10p12.1__hap1__n269	187	876	0.2134703196347032	0.21575194641414375
LTR	7q11.21__hap1__n350	10p12.1__hap2__n81	186	876	0.21232876712328766	0.21470146509335092
LTR	7q11.21__hap1__n350	10p14__hap1__n252	167	798	0.20927318295739347	0.20081439414537122
LTR	7q11.21__hap1__n350	10p14__hap2__n42	179	875	0.20457142857142857	0.2056356982553682
LTR	7q11.21__hap1__n350	10q24.2__hap1__n189	191	868	0.22004608294930875	0.21259801557605512
LTR	7q11.21__hap1__n350	10q24.2__hap2__n114	191	868	0.22004608294930875	0.2116919229830898
LTR	7q11.21__hap1__n350	11p15.4__hap1__n117	92	526	0.17490494296577946	0.16836273075330999
LTR	7q11.21__hap1__n350	11p15.4__hap2__n98	93	526	0.17680608365019013	0.17035257376468133
LTR	7q11.21__hap1__n350	11p15.4b__hap1__n389	59	546	0.10805860805860806	0.10716774921208445
LTR	7q11.21__hap1__n350	11p15.4b__hap2__n59	60	546	0.10989010989010989	0.10882845471024583
LTR	7q11.21__hap1__n350	11q12.3__hap1__n361	169	864	0.19560185185185186	0.18686199167457204
LTR	7q11.21__hap1__n350	11q12.3__hap2__n65	171	864	0.19791666666666666	0.1871068665283574
LTR	7q11.21__hap1__n350	11q22.1__hap1__n160	186	870	0.21379310344827587	0.21777556763917605
LTR	7q11.21__hap1__n350	11q22.1__hap2__n88	185	876	0.21118721461187215	0.21459660362442362
LTR	7q11.21__hap1__n350	11q23.3__hap1__n159	181	875	0.20685714285714285	0.20940632040592844
LTR	7q11.21__hap1__n350	11q23.3__hap2__n147	182	875	0.208	0.2117269107737472
LTR	7q11.21__hap1__n350	12p11.21__hap1__n345	196	803	0.24408468244084683	0.24942122387067187
LTR	7q11.21__hap1__n350	12p11.21__hap2__n103	195	803	0.24283935242839352	0.24845547935319764
LTR	7q11.21__hap1__n350	12q13.2__hap1__n216	186	876	0.21232876712328766	0.2180424244793621
LTR	7q11.21__hap1__n350	12q13.2__hap2__n61	184	870	0.21149425287356322	0.21808399515494858
LTR	7q11.21__hap1__n350	12q14.1__hap1__n260	182	870	0.20919540229885059	0.2115133922567143
LTR	7q11.21__hap1__n350	12q14.1__hap2__n127	184	876	0.2100456621004566	0.21149365980014356
LTR	7q11.21__hap1__n350	12q24.33__hap1__n62	116	868	0.1336405529953917	0.14903049170404442
LTR	7q11.21__hap1__n350	12q24.33__hap2__n14	118	869	0.13578826237054084	0.15014934364761123
LTR	7q11.21__hap1__n350	13p13__hap1__n7	195	876	0.2226027397260274	0.22257892285210445
LTR	7q11.21__hap1__n350	13p13__hap2__n4	198	876	0.22602739726027396	0.2258329060227342
LTR	7q11.21__hap1__n350	14q11.2__hap1__n49	122	864	0.1412037037037037	0.1590707924507686
