alignment	record	original_locus	locus	sample	haplotype	newly_admitted	candidate_source_count	ID_Full	Source_Identifier	source_binding_basis	copy_suffixed_record	physical_locus_changed_from_extraction	aligned_canonical_bases	aligned_sequence_sha256
22q11.21_carrier_kcon.aln.fa	HG00329_hap1	22q11.21	22q11.21	HG00329	h1	0	1	HG00329_hap1_hprc_r2_v1.0.1_HML-2_22q11.21	HG00329#1#CM094238.1:17165913-17176278	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG00358_h1	22q11.21	22q11.21	HG00358	h1	0	1	HG00358_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00358#1#haplotype1-0000012#0:31943907-31983111	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG00358_h2	22q11.21	22q11.21	HG00358	h2	0	1	HG00358_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00358#2#haplotype2-0000100#0:13188546-13227774	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG00423_mat	22q11.21	22q11.21	HG00423	mat	0	1	HG00423_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00423#2#CM089425.1:19383289-19393650	unique_original_catalog_slot	0	0	9162	eea5c61ebbbaf69ab7e2d8c65635ed6a53eba2d2aa2454a6df8a5004761f0571
22q11.21_carrier_kcon.aln.fa	HG00423_pat	22q11.21	22q11.21	HG00423	pat	0	1	HG00423_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00423#1#CM089411.1:17428285-17438646	unique_original_catalog_slot	0	0	9162	c9bfbba2171b544770249dacfdcad6edb310109fb89c1d8bf87a86ef71d2e1f8
22q11.21_carrier_kcon.aln.fa	HG00438_pat	22q11.21	22q11.21	HG00438	pat	0	1	HG00438_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00438#1#CM089184.1:17736385-17746746	unique_original_catalog_slot	0	0	9162	ffbeac2c3b313db09035420350561e7dae321fdd758582037bf4c3f31dc75ee2
22q11.21_carrier_kcon.aln.fa	HG00512_h1	22q11.21	22q11.21	HG00512	h1	0	1	HG00512_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00512#1#haplotype1-0000049#0:105565-144783	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG00512_h2	22q11.21	22q11.21	HG00512	h2	0	1	HG00512_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00512#2#haplotype2-0000298#0:8132107-8171332	unique_original_catalog_slot	0	0	9162	9c484696e98cd3f341306ff7fac883a53000bd20032719d7dee9a84d6cafc276
22q11.21_carrier_kcon.aln.fa	HG00513_h1	22q11.21	22q11.21	HG00513	h1	0	1	HG00513_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00513#1#haplotype1-0000041#0:12894659-12933881	unique_original_catalog_slot	0	0	9162	88d99baacf7a341dd6f595be5392d790e62ad5b80ae0a24e588e1dbe8ce87704
22q11.21_carrier_kcon.aln.fa	HG00513_h2	22q11.21	22q11.21	HG00513	h2	0	1	HG00513_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00513#2#haplotype2-0000117#0:15181420-15220636	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG00544_mat	22q11.21	22q11.21	HG00544	mat	0	1	HG00544_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00544#2#CM089395.1:18751296-18761657	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG00544_pat	22q11.21	22q11.21	HG00544	pat	0	1	HG00544_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00544#1#CM089381.1:16708993-16719344	unique_original_catalog_slot	0	0	9152	ec98040fd79049b6edb305338468c474491fccb09bf7dedf434eb57d67adba1d
22q11.21_carrier_kcon.aln.fa	HG00621_mat	22q11.21	22q11.21	HG00621	mat	0	1	HG00621_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00621#2#CM087875.1:15925487-15935848	unique_original_catalog_slot	0	0	9162	a60b68a1d97e392d53928d78db9e5305fc229afc56798981e5aee690b7845c3a
22q11.21_carrier_kcon.aln.fa	HG00731_h1	22q11.21	22q11.21	HG00731	h1	0	1	HG00731_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00731#1#haplotype1-0000015#0:32221877-32261084	unique_original_catalog_slot	0	0	9162	59738a3fc98e89e6dbefef6a6bdb37b0a2b43355abb4c9d1daf7080b06589294
22q11.21_carrier_kcon.aln.fa	HG00731_h2	22q11.21	22q11.21	HG00731	h2	0	1	HG00731_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00731#2#haplotype2-0000050#0:31966189-32005392	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG00732_h1	22q11.21	22q11.21	HG00732	h1	0	1	HG00732_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00732#1#haplotype1-0000023#0:12773276-12812475	unique_original_catalog_slot	0	0	9166	d4df43b26df88a1b5866e5a9e2dd89dbb81ae12b3766a2adf5b815b8ea50f11c
22q11.21_carrier_kcon.aln.fa	HG00732_h2	22q11.21	22q11.21	HG00732	h2	0	1	HG00732_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00732#2#haplotype2-0000110#0:32013804-32053013	unique_original_catalog_slot	0	0	9162	089fc79d91e269d5c603897b5321324004b1592c45c151a988aef1d0d02be208
22q11.21_carrier_kcon.aln.fa	HG00738_mat	22q11.21	22q11.21	HG00738	mat	0	1	HG00738_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG00738#2#CM086690.1:16582579-16592944	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG00864_h1	22q11.21	22q11.21	HG00864	h1	0	1	HG00864_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00864#1#haplotype1-0000033#0:31991621-32030827	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG00864_h2	22q11.21	22q11.21	HG00864	h2	0	1	HG00864_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG00864#2#haplotype2-0000058#0:13929291-13968518	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG01071_mat	22q11.21	22q11.21	HG01071	mat	0	1	HG01071_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01071#2#CM089140.1:17334814-17345179	unique_original_catalog_slot	0	0	9166	c4e2d227e7ab9bcb7bd74833e24321a8577a9cf39a29775e32e9bba23eadd82c
22q11.21_carrier_kcon.aln.fa	HG01106_pat	22q11.21	22q11.21	HG01106	pat	0	1	HG01106_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01106#1#CM087962.1:16596710-16607075	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG01114_h1	22q11.21	22q11.21	HG01114	h1	0	1	HG01114_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#1#haplotype1-0000038#0:32007285-32046487	unique_original_catalog_slot	0	0	9166	c4e2d227e7ab9bcb7bd74833e24321a8577a9cf39a29775e32e9bba23eadd82c
22q11.21_carrier_kcon.aln.fa	HG01114_h2	22q11.21	22q11.21	HG01114	h2	0	1	HG01114_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01114#2#haplotype2-0000295#0:13460932-13500142	unique_original_catalog_slot	0	0	9162	7372ebb0b8e99bf166e8a47b558ee4697511d3bf9973f928469dfdc42677c865
22q11.21_carrier_kcon.aln.fa	HG01123_mat	22q11.21	22q11.21	HG01123	mat	0	1	HG01123_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01123#2#CM089109.1:16921897-16932262	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG01261_pat	22q11.21	22q11.21	HG01261	pat	0	1	HG01261_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01261#1#CM085913.1:17389747-17400112	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG01346_mat	22q11.21	22q11.21	HG01346	mat	0	1	HG01346_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01346#2#CM086608.1:17774115-17784476	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01346_pat	22q11.21	22q11.21	HG01346	pat	0	1	HG01346_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01346#1#CM086596.1:18242734-18253095	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01352_h1	22q11.21	22q11.21	HG01352	h1	0	1	HG01352_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#1#haplotype1-0000009#0:13285756-13324964	unique_original_catalog_slot	0	0	9160	e8f772f8ea8f3baeb2030efe53af651ae37de1ac257310d0bdb1b04e5e2658e2
22q11.21_carrier_kcon.aln.fa	HG01352_h2	22q11.21	22q11.21	HG01352	h2	0	1	HG01352_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01352#2#haplotype2-0000164#0:13460567-13499776	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01358_mat	22q11.21	22q11.21	HG01358	mat	0	1	HG01358_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01358#2#CM089080.1:18132842-18143198	unique_original_catalog_slot	0	0	9157	cef438ceafc43420076e633d0d22a7e65ee6cd45d39da4a3bf22ce0f7dd475fa
22q11.21_carrier_kcon.aln.fa	HG01361_mat	22q11.21	22q11.21	HG01361	mat	0	1	HG01361_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01361#2#CM089049.1:17875570-17885935	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG01433_pat	22q11.21	22q11.21	HG01433	pat	0	1	HG01433_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01433#1#CM086491.1:17637973-17648338	unique_original_catalog_slot	0	0	9166	6883c18c33b52d9190d3b5c4920983bfde53b486f639289ac7f40cb59e177409
22q11.21_carrier_kcon.aln.fa	HG01457_h1	22q11.21	22q11.21	HG01457	h1	0	1	HG01457_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#1#haplotype1-0000002#0:2378718-2417922	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG01457_h2	22q11.21	22q11.21	HG01457	h2	0	1	HG01457_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01457#2#haplotype2-0000092#0:2380516-2419725	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01505_h1	22q11.21	22q11.21	HG01505	h1	0	1	HG01505_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#1#haplotype1-0000032#0:31993615-32032778	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG01505_h2	22q11.21	22q11.21	HG01505	h2	0	1	HG01505_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01505#2#haplotype2-0000139#0:13082328-13121538	unique_original_catalog_slot	0	0	9162	c9bfbba2171b544770249dacfdcad6edb310109fb89c1d8bf87a86ef71d2e1f8
22q11.21_carrier_kcon.aln.fa	HG01530_hap2	22q11.21	22q11.21	HG01530	h2	0	1	HG01530_hap2_hprc_r2_v1.0.1_HML-2_22q11.21	HG01530#2#CM087566.1:17635402-17645763	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01573_h1	22q11.21	22q11.21	HG01573	h1	0	1	HG01573_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#1#haplotype1-0000032#0:13605222-13644426	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG01573_h2	22q11.21	22q11.21	HG01573	h2	0	1	HG01573_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01573#2#haplotype2-0000092#0:31970337-32009542	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG01596_h1	22q11.21	22q11.21	HG01596	h1	0	1	HG01596_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#1#haplotype1-0000034#0:12726422-12765633	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01596_h2	22q11.21	22q11.21	HG01596	h2	0	1	HG01596_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01596#2#haplotype2-0000086#0:2556417-2595614	unique_original_catalog_slot	0	0	9166	d4df43b26df88a1b5866e5a9e2dd89dbb81ae12b3766a2adf5b815b8ea50f11c
22q11.21_carrier_kcon.aln.fa	HG01784_hap1	22q11.21	22q11.21	HG01784	h1	0	1	HG01784_hap1_hprc_r2_v1.0.1_HML-2_22q11.21	HG01784#1#CM087580.1:18090607-18100972	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG01784_hap2	22q11.21	22q11.21	HG01784	h2	0	1	HG01784_hap2_hprc_r2_v1.0.1_HML-2_22q11.21	HG01784#2#CM087608.1:18404237-18414598	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01884_mat	22q11.21	22q11.21	HG01884	mat	0	1	HG01884_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01884#2#CM086432.1:23074945-23085311	unique_original_catalog_slot	0	0	9166	4e9e0b324a32c9516ee9b5ed2716a768cc161f963f92ba3d717d113fa05527f6
22q11.21_carrier_kcon.aln.fa	HG01884_pat	22q11.21	22q11.21	HG01884	pat	0	1	HG01884_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01884#1#CM086416.1:18687958-18698323	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG01890_h1	22q11.21	22q11.21	HG01890	h1	0	1	HG01890_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#1#haplotype1-0000028#0:31979317-32018511	unique_original_catalog_slot	0	0	9166	09cf2db98befcde1c521a87d3ef2817f2fc47159dd76538acde11a1cf7bd0bc4
22q11.21_carrier_kcon.aln.fa	HG01890_h2	22q11.21	22q11.21	HG01890	h2	0	1	HG01890_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG01890#2#haplotype2-0000085#0:11273451-11312666	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01943_pat	22q11.21	22q11.21	HG01943	pat	0	1	HG01943_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01943#1#CM089361.1:16381413-16391778	unique_original_catalog_slot	0	0	9166	7a606017e2aa53bf31ae97b1423108c6c9a23a6b0cccecd349763aa04f11ad2e
22q11.21_carrier_kcon.aln.fa	HG01960_pat	22q11.21	22q11.21	HG01960	pat	0	1	HG01960_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01960#1#CM088656.1:17465542-17475903	unique_original_catalog_slot	0	0	9162	4eed64bc423f4d2d05e0edabf9fd9bb334c554980e168aef5ec1fe89e30af743
22q11.21_carrier_kcon.aln.fa	HG01969_mat	22q11.21	22q11.21	HG01969	mat	0	1	HG01969_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01969#2#CM088709.1:15237444-15247805	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG01993_pat	22q11.21	22q11.21	HG01993	pat	0	1	HG01993_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG01993#1#CM086505.1:16560252-16570613	unique_original_catalog_slot	0	0	9162	22f6adb9e1c3e871067734b180b2f92b21d6f4cd2d5a1bb377813105f3093dc9
22q11.21_carrier_kcon.aln.fa	HG02011_h1	22q11.21	22q11.21	HG02011	h1	0	1	HG02011_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#1#haplotype1-0000024#0:31868752-31907948	unique_original_catalog_slot	0	0	9166	aeba9a38093ada853af28a155cb0e240691bc369bcb41d865f2c87486d8c5a09
22q11.21_carrier_kcon.aln.fa	HG02011_h2	22q11.21	22q11.21	HG02011	h2	0	1	HG02011_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02011#2#haplotype2-0000063#0:13642189-13681398	unique_original_catalog_slot	0	0	9162	172d0393c62a3ebcedd1075ea757d930f96286dcb99aff0b7898af4ecc63842c
22q11.21_carrier_kcon.aln.fa	HG02018_h1	22q11.21	22q11.21	HG02018	h1	0	1	HG02018_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#1#haplotype1-0000012#0:12311646-12350863	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG02018_h2	22q11.21	22q11.21	HG02018	h2	0	1	HG02018_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02018#2#haplotype2-0000085#0:31952992-31992213	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG02040_hap1	22q11.21	22q11.21	HG02040	h1	0	1	HG02040_hap1_hprc_r2_v1.0.1_HML-2_22q11.21	HG02040#1#CM087384.1:16812322-16822683	unique_original_catalog_slot	0	0	9162	88d99baacf7a341dd6f595be5392d790e62ad5b80ae0a24e588e1dbe8ce87704
22q11.21_carrier_kcon.aln.fa	HG02056_mat	22q11.21	22q11.21	HG02056	mat	0	1	HG02056_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG02056#2#CM085889.1:14629714-14640075	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG02059_h1	22q11.21	22q11.21	HG02059	h1	0	1	HG02059_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02059#1#haplotype1-0000017#0:32000967-32040187	unique_original_catalog_slot	0	0	9162	88d99baacf7a341dd6f595be5392d790e62ad5b80ae0a24e588e1dbe8ce87704
22q11.21_carrier_kcon.aln.fa	HG02059_h2	22q11.21	22q11.21	HG02059	h2	0	1	HG02059_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02059#2#haplotype2-0000124#0:13292170-13331390	unique_original_catalog_slot	0	0	9162	88d99baacf7a341dd6f595be5392d790e62ad5b80ae0a24e588e1dbe8ce87704
22q11.21_carrier_kcon.aln.fa	HG02106_h1	22q11.21	22q11.21	HG02106	h1	0	1	HG02106_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02106#1#haplotype1-0000037#0:31903362-31942572	unique_original_catalog_slot	0	0	9162	22f6adb9e1c3e871067734b180b2f92b21d6f4cd2d5a1bb377813105f3093dc9
22q11.21_carrier_kcon.aln.fa	HG02106_h2	22q11.21	22q11.21	HG02106	h2	0	1	HG02106_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02106#2#haplotype2-0000100#0:31900878-31940096	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG02109_mat	22q11.21	22q11.21	HG02109	mat	0	1	HG02109_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG02109#2#CM092156.1:19141206-19151567	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG02132_mat	22q11.21	22q11.21	HG02132	mat	0	1	HG02132_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG02132#2#CM086919.1:17285136-17295501	unique_original_catalog_slot	0	0	9166	845af560204112bc940bbdbf6fa5c40911b29fe1727b9792ed62a6f86a3e427f
22q11.21_carrier_kcon.aln.fa	HG02258_mat	22q11.21	22q11.21	HG02258	mat	0	1	HG02258_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG02258#2#CM085847.1:16133564-16135723	unique_original_catalog_slot	0	0	960	3ef57ecc62236232cdca48fadc89cfd27131057454088c096b50ed65f3b0ea50
22q11.21_carrier_kcon.aln.fa	HG02282_h1	22q11.21	22q11.21	HG02282	h1	0	1	HG02282_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02282#1#haplotype1-0000040#0:32326966-32366175	unique_original_catalog_slot	0	0	9162	4826cfc411ad904b6d9bb246eb2cefe1ff41369b515dfe27503faeae4b4138df
22q11.21_carrier_kcon.aln.fa	HG02282_h2	22q11.21	22q11.21	HG02282	h2	0	1	HG02282_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02282#2#haplotype2-0000146#0:20756074-20787150	unique_original_catalog_slot	0	0	960	3ef57ecc62236232cdca48fadc89cfd27131057454088c096b50ed65f3b0ea50
22q11.21_carrier_kcon.aln.fa	HG02391_hap1	22q11.21	22q11.21	HG02391	h1	0	1	HG02391_hap1_hprc_r2_v1.0.1_HML-2_22q11.21	HG02391#1#CM087594.1:16818989-16829350	unique_original_catalog_slot	0	0	9162	f6055f171ee41babb7a846c5d52bc71d4443cc9e36eaeea8e39fe1202f540f32
22q11.21_carrier_kcon.aln.fa	HG02392_hap1	22q11.21	22q11.21	HG02392	h1	0	1	HG02392_hap1_hprc_r2_v1.0.1_HML-2_22q11.21	HG02392#1#CM099888.1:16140730-16151091	unique_original_catalog_slot	0	0	9162	88d99baacf7a341dd6f595be5392d790e62ad5b80ae0a24e588e1dbe8ce87704
22q11.21_carrier_kcon.aln.fa	HG02392_hap2	22q11.21	22q11.21	HG02392	h2	0	1	HG02392_hap2_hprc_r2_v1.0.1_HML-2_22q11.21	HG02392#2#CM099898.1:16115968-16126329	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG02492_h1	22q11.21	22q11.21	HG02492	h1	0	1	HG02492_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02492#1#haplotype1-0000014#0:26886384-26925600	unique_original_catalog_slot	0	0	9166	862b0110a14630d5ce2629997843fe690fc7bea09f1ab547bafcf6cc4d43d8b6
22q11.21_carrier_kcon.aln.fa	HG02492_h2	22q11.21	22q11.21	HG02492	h2	0	1	HG02492_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02492#2#haplotype2-0000102#0:11872666-11911896	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
22q11.21_carrier_kcon.aln.fa	HG02514_pat	22q11.21	22q11.21	HG02514	pat	0	1	HG02514_pat_hprc_r2_v1.0.1_HML-2_22q11.21	HG02514#1#CM098742.1:16404611-16414976	unique_original_catalog_slot	0	0	9166	c4e2d227e7ab9bcb7bd74833e24321a8577a9cf39a29775e32e9bba23eadd82c
22q11.21_carrier_kcon.aln.fa	HG02523_mat	22q11.21	22q11.21	HG02523	mat	0	1	HG02523_mat_hprc_r2_v1.0.1_HML-2_22q11.21	HG02523#2#CM086949.1:15210243-15220604	unique_original_catalog_slot	0	0	9162	d39175e55b0081a9095de3ee0f355761b6f9a9f19b919301faf53a622693ead4
22q11.21_carrier_kcon.aln.fa	HG02554_h1	22q11.21	22q11.21	HG02554	h1	0	1	HG02554_h1_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02554#1#haplotype1-0000016#0:12708935-12748119	unique_original_catalog_slot	0	0	9166	fc8e6bd48acff8f2bcc8c04d40021f9f268da7449cadb9a216c0b25d04c6bc4a
22q11.21_carrier_kcon.aln.fa	HG02554_h2	22q11.21	22q11.21	HG02554	h2	0	1	HG02554_h2_HML-2_22q11.21_graph_hgsvc3-2024-02-23-mc-chm13	HG02554#2#haplotype2-0000180#0:12979469-13018660	unique_original_catalog_slot	0	0	9162	f12b518564ae06903301ca9a1c3a64775da72fef882493cab5f4eea2ad79f4dc
22q11.21_carrier_kcon.aln.fa	HG02583_hap1	22q11.21	22q11.21	HG02583	h1	0	1	HG02583_hap1_hprc_r2_v1.0.1_HML-2_22q11.21	HG02583#1#CM089500.1:14291998-14302363	unique_original_catalog_slot	0	0	9166	d3ac34afdc1db47a8b9231220d91f90ffbff9df5aa95faee9203adb19a736c52
22q11.21_carrier_kcon.aln.fa	HG02583_hap2	22q11.21	22q11.21	HG02583	h2	0	1	HG02583_hap2_hprc_r2_v1.0.1_HML-2_22q11.21	HG02583#2#CM089526.1:14799393-14809754	unique_original_catalog_slot	0	0	9162	dea4606f861a6ed834b42fce0ebbbe7c04515ace7df7ad05bbf0ead626fa530a
