locus	array	sample	haplotype	copy_count	region	complete_called_bases	segregating_substitution_sites	pair_comparisons	mean_pairwise_differences	mean_p_distance	min_pairwise_differences	max_pairwise_differences	any_indel
7p22.1	HG04160_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04160	pat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG04160_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04160	pat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG04160_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04160	pat	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	whole_unit	9458	18	1	18.0	0.0019031507718333686	18	18	1
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	internal	7535	10	1	10.0	0.0013271400132714001	10	10	1
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG04187_mat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	HG04187	mat	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	HG04217_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	HG04217	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	whole_unit	9458	21	1	21.0	0.00222034256713893	21	21	1
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	internal	7535	13	1	13.0	0.0017252820172528201	13	13	1
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	pol	2871	4	1	4.0	0.0013932427725531174	4	4	0
7p22.1	HG06807_mat_v1.0.genbank_HML-2_7p22.1_MULTI	HG06807	mat	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	whole_unit	9459	6	1	6.0	0.0006343165239454488	6	6	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	internal	7536	0	1	0.0	0.0	0	0	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	gag	2001	0	1	0.0	0.0	0	0	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	pro	1005	0	1	0.0	0.0	0	0	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	pol	2871	0	1	0.0	0.0	0	0	0
7p22.1	NA12329_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA12329	h1	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	whole_unit	9458	20	1	20.0	0.002114611968703743	20	20	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	internal	7535	10	1	10.0	0.0013271400132714001	10	10	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	gag	2001	5	1	5.0	0.0024987506246876563	5	5	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	pol	2871	1	1	1.0	0.00034831069313827936	1	1	0
7p22.1	NA18508_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18508	h1	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	whole_unit	9459	19	1	19.0	0.002008668992493921	19	19	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	internal	7536	11	1	11.0	0.001459660297239915	11	11	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	pro	1005	4	1	4.0	0.003980099502487562	4	4	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	pol	2871	4	1	4.0	0.0013932427725531174	4	4	0
7p22.1	NA18522_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18522	h1	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	whole_unit	9458	11	1	11.0	0.0011630365827870585	11	11	1
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	internal	7535	10	1	10.0	0.0013271400132714001	10	10	1
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	3p_LTR	962	0	1	0.0	0.0	0	0	0
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18565_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18565	h2	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18620_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h1	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18620_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18620	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	whole_unit	9458	18	1	18.0	0.0019031507718333686	18	18	1
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	internal	7535	8	1	8.0	0.00106171201061712	8	8	1
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	5p_LTR	961	3	1	3.0	0.003121748178980229	3	3	0
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18906_pat_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18906	pat	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	whole_unit	9458	21	1	21.0	0.00222034256713893	21	21	1
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	5p_LTR	961	2	1	2.0	0.002081165452653486	2	2	0
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	3p_LTR	962	8	1	8.0	0.008316008316008316	8	8	0
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18939_h1_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h1	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18939_h2_HML-2_7p22.1_graph_hgsvc3-2024-02-23-mc-chm13_MULTI	NA18939	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18944_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18944	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18948_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18948	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	whole_unit	9458	20	1	20.0	0.002114611968703743	20	20	1
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	internal	7535	12	1	12.0	0.0015925680159256802	12	12	1
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18952_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h1	2	env	2100	2	1	2.0	0.0009523809523809524	2	2	0
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18952_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18952	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	pol	2871	3	1	3.0	0.0010449320794148381	3	3	0
7p22.1	NA18959_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18959	h1	2	env	2100	0	1	0.0	0.0	0	0	0
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	whole_unit	9458	19	1	19.0	0.0020088813702685555	19	19	1
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	internal	7535	11	1	11.0	0.00145985401459854	11	11	1
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	gag	2001	4	1	4.0	0.001999000499750125	4	4	0
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18960_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18960	h1	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	whole_unit	9458	18	1	18.0	0.0019031507718333686	18	18	1
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	internal	7535	10	1	10.0	0.0013271400132714001	10	10	1
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	5p_LTR	961	1	1	1.0	0.001040582726326743	1	1	0
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	3p_LTR	962	7	1	7.0	0.007276507276507277	7	7	0
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	gag	2001	3	1	3.0	0.0014992503748125937	3	3	0
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	pro	1004	4	1	4.0	0.00398406374501992	4	4	1
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	pol	2871	2	1	2.0	0.0006966213862765587	2	2	0
7p22.1	NA18967_hap2_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18967	h2	2	env	2100	1	1	1.0	0.0004761904761904762	1	1	0
7p22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18974	h1	2	whole_unit	9459	6	1	6.0	0.0006343165239454488	6	6	0
7p22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18974	h1	2	internal	7536	0	1	0.0	0.0	0	0	0
7p22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18974	h1	2	5p_LTR	961	0	1	0.0	0.0	0	0	0
7p22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18974	h1	2	3p_LTR	962	6	1	6.0	0.006237006237006237	6	6	0
7p22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18974	h1	2	gag	2001	0	1	0.0	0.0	0	0	0
7p22.1	NA18974_hap1_hprc_r2_v1.0.1_HML-2_7p22.1_MULTI	NA18974	h1	2	pro	1005	0	1	0.0	0.0	0	0	0
